train_loss_step,epoch,lr-Adam,step,val_loss,train_loss_epoch,test_loss
0.13075238466262817,162,,10399,,,
,162,,10431,0.019242793321609497,,
,162,,10431,,0.1996850222349167,
,,0.001,10432,,,
,,0.001,10449,,,
0.16750115156173706,163,,10449,,,
,163,,10495,0.022401046007871628,,
,163,,10495,,0.20638516545295715,
,,0.001,10496,,,
,,0.001,10499,,,
0.22331660985946655,164,,10499,,,
,,0.001,10549,,,
0.1255166232585907,164,,10549,,,
,164,,10559,0.018953369930386543,,
,164,,10559,,0.2001684010028839,
,,0.001,10560,,,
,,0.001,10599,,,
0.09763844311237335,165,,10599,,,
,165,,10623,0.018673423677682877,,
,165,,10623,,0.20018236339092255,
,,0.001,10624,,,
,,0.001,10649,,,
0.26275837421417236,166,,10649,,,
,166,,10687,0.01769700087606907,,
,166,,10687,,0.20082812011241913,
,,0.001,10688,,,
,,0.001,10699,,,
0.20766066014766693,167,,10699,,,
,,0.001,10749,,,
0.23477643728256226,167,,10749,,,
,167,,10751,0.030188187956809998,,
,167,,10751,,0.19862179458141327,
,,0.001,10752,,,
,,0.001,10799,,,
0.09892311692237854,168,,10799,,,
,168,,10815,0.017946964129805565,,
,168,,10815,,0.2018890231847763,
,,0.001,10816,,,
,,0.001,10849,,,
0.23696233332157135,169,,10849,,,
,169,,10879,0.018432818353176117,,
,169,,10879,,0.1987072378396988,
,,0.001,10880,,,
,,0.001,10899,,,
0.22826193273067474,170,,10899,,,
,170,,10943,0.020131323486566544,,
,170,,10943,,0.20201215147972107,
,,0.001,10944,,,
,,0.001,10949,,,
0.3073303997516632,171,,10949,,,
,,0.001,10999,,,
0.29166311025619507,171,,10999,,,
,171,,11007,0.019802164286375046,,
,171,,11007,,0.20269764959812164,
,,0.001,11008,,,
,,0.001,11049,,,
0.22615952789783478,172,,11049,,,
,172,,11071,0.020768171176314354,,
,172,,11071,,0.20202448964118958,
,,0.001,11072,,,
,,0.001,11099,,,
0.20304861664772034,173,,11099,,,
,173,,11135,0.0193161703646183,,
,173,,11135,,0.19940535724163055,
,,0.001,11136,,,
,,0.001,11149,,,
0.21431134641170502,174,,11149,,,
,,0.001,11199,,,
0.12898604571819305,174,,11199,,,
,174,,11199,0.02039026841521263,,
,174,,11199,,0.1992110162973404,
,,0.001,11200,,,
,,0.001,11249,,,
0.20284844934940338,175,,11249,,,
,175,,11263,0.01930687204003334,,
,175,,11263,,0.19906052947044373,
,,0.001,11264,,,
,,0.001,11299,,,
0.2075868844985962,176,,11299,,,
,176,,11327,0.01891632191836834,,
,176,,11327,,0.20016558468341827,
,,0.001,11328,,,
,,0.001,11349,,,
0.19156809151172638,177,,11349,,,
,177,,11391,0.01917264424264431,,
,177,,11391,,0.20018522441387177,
,,0.001,11392,,,
,,0.001,11399,,,
0.15046913921833038,178,,11399,,,
,,0.001,11449,,,
0.1319730579853058,178,,11449,,,
,178,,11455,0.01821744814515114,,
,178,,11455,,0.1978461891412735,
,,0.001,11456,,,
,,0.001,11499,,,
0.23814046382904053,179,,11499,,,
,179,,11519,0.021993735805153847,,
,179,,11519,,0.19911348819732666,
,,0.001,11520,,,
,,0.001,11549,,,
0.11162867397069931,180,,11549,,,
,180,,11583,0.019406231120228767,,
,180,,11583,,0.2005928009748459,
,,0.001,11584,,,
,,0.001,11599,,,
0.14599360525608063,181,,11599,,,
,181,,11647,0.02183285728096962,,
,181,,11647,,0.20061150193214417,
,,0.001,11648,,,
,,0.001,11649,,,
0.1245136708021164,182,,11649,,,
,,0.001,11699,,,
0.17057962715625763,182,,11699,,,
,182,,11711,0.020260117948055267,,
,182,,11711,,0.19665385782718658,
,,0.001,11712,,,
,,0.001,11749,,,
0.09318318963050842,183,,11749,,,
,183,,11775,0.017694367095828056,,
,183,,11775,,0.19730883836746216,
,,0.001,11776,,,
,,0.001,11799,,,
0.17200058698654175,184,,11799,,,
,184,,11839,0.018070438876748085,,
,184,,11839,,0.19884437322616577,
,,0.001,11840,,,
,,0.001,11849,,,
0.153520867228508,185,,11849,,,
,,0.001,11899,,,
0.162667378783226,185,,11899,,,
,185,,11903,0.02081354148685932,,
,185,,11903,,0.2010418027639389,
,,0.001,11904,,,
,,0.001,11949,,,
0.10304086655378342,186,,11949,,,
,186,,11967,0.018794676288962364,,
,186,,11967,,0.19936557114124298,
,,0.001,11968,,,
,,0.001,11999,,,
0.1787586659193039,187,,11999,,,
,187,,12031,0.018725700676441193,,
,187,,12031,,0.19814588129520416,
,,0.001,12032,,,
,,0.001,12049,,,
0.24020995199680328,188,,12049,,,
,188,,12095,0.01800784096121788,,
,188,,12095,,0.1991243213415146,
,,0.001,12096,,,
,,0.001,12099,,,
0.14757142961025238,189,,12099,,,
,,0.001,12149,,,
0.3006485104560852,189,,12149,,,
,189,,12159,0.022384680807590485,,
,189,,12159,,0.1981831192970276,
,,0.001,12160,,,
,,0.001,12199,,,
0.2477414906024933,190,,12199,,,
,190,,12223,0.01833520270884037,,
,190,,12223,,0.20013678073883057,
,,0.001,12224,,,
,,0.001,12249,,,
0.24606269598007202,191,,12249,,,
,191,,12287,0.0204317644238472,,
,191,,12287,,0.19914449751377106,
,,0.001,12288,,,
,,0.001,12299,,,
0.2608785033226013,192,,12299,,,
,,0.001,12349,,,
0.1669343262910843,192,,12349,,,
,192,,12351,0.018430456519126892,,
,192,,12351,,0.19949457049369812,
,,0.001,12352,,,
,,0.001,12399,,,
0.16250652074813843,193,,12399,,,
,193,,12415,0.021114205941557884,,
,193,,12415,,0.20274876058101654,
,,0.001,12416,,,
,,0.001,12449,,,
0.12363694608211517,194,,12449,,,
,194,,12479,0.01914256624877453,,
,194,,12479,,0.20063899457454681,
,,0.001,12480,,,
,,0.001,12499,,,
0.23930732905864716,195,,12499,,,
,195,,12543,0.01977318339049816,,
,195,,12543,,0.1979033350944519,
,,0.001,12544,,,
,,0.001,12549,,,
0.1577833890914917,196,,12549,,,
,,0.001,12599,,,
0.15014514327049255,196,,12599,,,
,196,,12607,0.017092956230044365,,
,196,,12607,,0.19854547083377838,
,,0.001,12608,,,
,,0.001,12649,,,
0.2506793141365051,197,,12649,,,
,197,,12671,0.018158217892050743,,
,197,,12671,,0.2005835920572281,
,,0.001,12672,,,
,,0.001,12699,,,
0.24691471457481384,198,,12699,,,
,198,,12735,0.018096713349223137,,
,198,,12735,,0.1966656744480133,
,,0.001,12736,,,
,,0.001,12749,,,
0.20043188333511353,199,,12749,,,
,,0.001,12799,,,
0.17318253219127655,199,,12799,,,
,199,,12799,0.01878412626683712,,
,199,,12799,,0.19848749041557312,
,,0.001,12800,,,
,,0.001,12849,,,
0.33803486824035645,200,,12849,,,
,200,,12863,0.019263241440057755,,
,200,,12863,,0.19887851178646088,
,,0.001,12864,,,
,,0.001,12899,,,
0.1559147983789444,201,,12899,,,
,201,,12927,0.01755399815738201,,
,201,,12927,,0.19734206795692444,
,,0.001,12928,,,
,,0.001,12949,,,
0.24264219403266907,202,,12949,,,
,202,,12991,0.018175901845097542,,
,202,,12991,,0.19887787103652954,
,,0.001,12992,,,
,,0.001,12999,,,
0.08470488339662552,203,,12999,,,
,,0.001,13049,,,
0.176936537027359,203,,13049,,,
,203,,13055,0.019336186349391937,,
,203,,13055,,0.20025935769081116,
,,0.001,13056,,,
,,0.001,13099,,,
0.22630102932453156,204,,13099,,,
,204,,13119,0.019710598513484,,
,204,,13119,,0.19826453924179077,
,,0.001,13120,,,
,,0.001,13149,,,
0.14658300578594208,205,,13149,,,
,205,,13183,0.01852402277290821,,
,205,,13183,,0.1998690515756607,
,,0.001,13184,,,
,,0.001,13199,,,
0.21684744954109192,206,,13199,,,
,206,,13247,0.018451005220413208,,
,206,,13247,,0.19724787771701813,
,,0.001,13248,,,
,,0.001,13249,,,
0.18538381159305573,207,,13249,,,
,,0.001,13299,,,
0.15943962335586548,207,,13299,,,
,207,,13311,0.0215438399463892,,
,207,,13311,,0.19777855277061462,
,,0.001,13312,,,
,,0.001,13349,,,
0.2404680848121643,208,,13349,,,
,208,,13375,0.018091242760419846,,
,208,,13375,,0.19822372496128082,
,,0.001,13376,,,
,,0.001,13399,,,
0.19715672731399536,209,,13399,,,
,209,,13439,0.020579146221280098,,
,209,,13439,,0.20137552917003632,
,,0.001,13440,,,
,,0.001,13449,,,
0.1584976315498352,210,,13449,,,
,,0.001,13499,,,
0.12424015253782272,210,,13499,,,
,210,,13503,0.018639570102095604,,
,210,,13503,,0.19671066105365753,
,,0.001,13504,,,
,,0.001,13549,,,
0.17682649195194244,211,,13549,,,
,211,,13567,0.019151950255036354,,
,211,,13567,,0.20007675886154175,
,,0.001,13568,,,
,,0.001,13599,,,
0.20312385261058807,212,,13599,,,
,212,,13631,0.018140312284231186,,
,212,,13631,,0.19599300622940063,
,,0.001,13632,,,
,,0.001,13649,,,
0.23448193073272705,213,,13649,,,
,213,,13695,0.01886790059506893,,
,213,,13695,,0.19892343878746033,
,,0.001,13696,,,
,,0.001,13699,,,
0.16783368587493896,214,,13699,,,
,,0.001,13749,,,
0.15004312992095947,214,,13749,,,
,214,,13759,0.017159752547740936,,
,214,,13759,,0.19960574805736542,
,,0.001,13760,,,
,,0.001,13799,,,
0.28539058566093445,215,,13799,,,
,215,,13823,0.017357517033815384,,
,215,,13823,,0.19797946512699127,
,,0.001,13824,,,
,,0.001,13849,,,
0.16212764382362366,216,,13849,,,
,216,,13887,0.018068579956889153,,
,216,,13887,,0.1979576200246811,
,,0.001,13888,,,
,,0.001,13899,,,
0.16102012991905212,217,,13899,,,
,,0.001,13949,,,
0.1460338830947876,217,,13949,,,
,217,,13951,0.019027194008231163,,
,217,,13951,,0.19636450707912445,
,,0.001,13952,,,
,,0.001,13999,,,
0.12465570867061615,218,,13999,,,
,218,,14015,0.019115420058369637,,
,218,,14015,,0.19782157242298126,
,,0.001,14016,,,
,,0.001,14049,,,
0.18798315525054932,219,,14049,,,
,219,,14079,0.018087200820446014,,
,219,,14079,,0.19831591844558716,
,,0.001,14080,,,
,,0.001,14099,,,
0.21531692147254944,220,,14099,,,
,220,,14143,0.017040977254509926,,
,220,,14143,,0.19860921800136566,
,,0.001,14144,,,
,,0.001,14149,,,
0.18047820031642914,221,,14149,,,
,,0.001,14199,,,
0.2144872546195984,221,,14199,,,
,221,,14207,0.017748873680830002,,
,221,,14207,,0.19854801893234253,
,,0.001,14208,,,
,,0.001,14249,,,
0.18862301111221313,222,,14249,,,
,222,,14271,0.017211832106113434,,
,222,,14271,,0.19897940754890442,
,,0.001,14272,,,
,,0.001,14299,,,
0.31877192854881287,223,,14299,,,
,223,,14335,0.017381718382239342,,
,223,,14335,,0.19866448640823364,
,,0.001,14336,,,
,,0.001,14349,,,
0.24331261217594147,224,,14349,,,
,,0.001,14399,,,
0.1781989336013794,224,,14399,,,
,224,,14399,0.01797938346862793,,
,224,,14399,,0.19835638999938965,
,,0.001,14400,,,
,,0.001,14449,,,
0.16112519800662994,225,,14449,,,
,225,,14463,0.0174318328499794,,
,225,,14463,,0.19972774386405945,
,,0.001,14464,,,
,,0.001,14499,,,
0.20688484609127045,226,,14499,,,
,226,,14527,0.018343156203627586,,
,226,,14527,,0.20006629824638367,
,,0.001,14528,,,
,,0.001,14549,,,
0.284134179353714,227,,14549,,,
,227,,14591,0.02020707167685032,,
,227,,14591,,0.19692638516426086,
,,0.001,14592,,,
,,0.001,14599,,,
0.22706487774848938,228,,14599,,,
,,0.001,14649,,,
0.12765853106975555,228,,14649,,,
,228,,14655,0.01948038674890995,,
,228,,14655,,0.19702483713626862,
,,0.001,14656,,,
,,0.001,14699,,,
0.13530926406383514,229,,14699,,,
,229,,14719,0.01791323907673359,,
,229,,14719,,0.2004290670156479,
,,0.001,14720,,,
,,0.001,14749,,,
0.18205855786800385,230,,14749,,,
,230,,14783,0.018516838550567627,,
,230,,14783,,0.19890081882476807,
,,0.001,14784,,,
,,0.001,14799,,,
0.17789864540100098,231,,14799,,,
,231,,14847,0.02036593295633793,,
,231,,14847,,0.2018742561340332,
,,0.001,14848,,,
,,0.001,14849,,,
0.13211758434772491,232,,14849,,,
,,0.001,14899,,,
0.18733374774456024,232,,14899,,,
,232,,14911,0.017517128959298134,,
,232,,14911,,0.1967296600341797,
,,0.001,14912,,,
,,0.001,14949,,,
0.27528300881385803,233,,14949,,,
,233,,14975,0.018024999648332596,,
,233,,14975,,0.19793428480625153,
,,0.001,14976,,,
,,0.001,14999,,,
0.22614686191082,234,,14999,,,
,234,,15039,0.02110271155834198,,
,234,,15039,,0.19934587180614471,
,,0.001,15040,,,
,,0.001,15049,,,
0.2994178533554077,235,,15049,,,
,,0.001,15099,,,
0.2612750828266144,235,,15099,,,
,235,,15103,0.017012234777212143,,
,235,,15103,,0.19720567762851715,
,,0.001,15104,,,
,,0.001,15149,,,
0.28729164600372314,236,,15149,,,
,236,,15167,0.016970770433545113,,
,236,,15167,,0.19580915570259094,
,,0.001,15168,,,
,,0.001,15199,,,
0.24853742122650146,237,,15199,,,
,237,,15231,0.021755032241344452,,
,237,,15231,,0.20943152904510498,
,,0.001,15232,,,
,,0.001,15249,,,
0.1932881623506546,238,,15249,,,
,238,,15295,0.017649419605731964,,
,238,,15295,,0.20003050565719604,
,,0.001,15296,,,
,,0.001,15299,,,
0.16283027827739716,239,,15299,,,
,,0.001,15349,,,
0.16692443192005157,239,,15349,,,
,239,,15359,0.017238743603229523,,
,239,,15359,,0.19721117615699768,
,,0.001,15360,,,
,,0.001,15399,,,
0.16892236471176147,240,,15399,,,
,240,,15423,0.01889668218791485,,
,240,,15423,,0.19680875539779663,
,,0.001,15424,,,
,,0.001,15449,,,
0.12005145847797394,241,,15449,,,
,241,,15487,0.018986837938427925,,
,241,,15487,,0.1967390477657318,
,,0.001,15488,,,
,,0.001,15499,,,
0.23737384378910065,242,,15499,,,
,,0.001,15549,,,
0.15362411737442017,242,,15549,,,
,242,,15551,0.017916910350322723,,
,242,,15551,,0.1969643235206604,
,,0.001,15552,,,
,,0.001,15599,,,
0.2020721286535263,243,,15599,,,
,243,,15615,0.018270336091518402,,
,243,,15615,,0.19712376594543457,
,,0.001,15616,,,
,,0.001,15649,,,
0.20218615233898163,244,,15649,,,
,244,,15679,0.022511018440127373,,
,244,,15679,,0.1976892650127411,
,,0.001,15680,,,
,,0.001,15699,,,
0.1643083244562149,245,,15699,,,
,245,,15743,0.01744008995592594,,
,245,,15743,,0.19726130366325378,
,,0.001,15744,,,
,,0.001,15749,,,
0.09542718529701233,246,,15749,,,
,,0.001,15799,,,
0.21156734228134155,246,,15799,,,
,246,,15807,0.01849178969860077,,
,246,,15807,,0.1969282478094101,
,,0.001,15808,,,
,,0.001,15849,,,
0.19739282131195068,247,,15849,,,
,247,,15871,0.020930331200361252,,
,247,,15871,,0.19877953827381134,
,,0.001,15872,,,
,,0.001,15899,,,
0.16836629807949066,248,,15899,,,
,248,,15935,0.01952541619539261,,
,248,,15935,,0.20096619427204132,
,,0.001,15936,,,
,,0.001,15949,,,
0.2673666179180145,249,,15949,,,
,,0.001,15999,,,
0.2385282665491104,249,,15999,,,
,249,,15999,0.01769442856311798,,
,249,,15999,,0.19651632010936737,
,,0.001,16000,,,
,,0.001,16049,,,
0.16371247172355652,250,,16049,,,
,250,,16063,0.017552360892295837,,
,250,,16063,,0.19731122255325317,
,,0.001,16064,,,
,,0.001,16099,,,
0.1680995374917984,251,,16099,,,
,251,,16127,0.016987239941954613,,
,251,,16127,,0.19697128236293793,
,,0.001,16128,,,
,,0.001,16149,,,
0.17252041399478912,252,,16149,,,
,252,,16191,0.01774292066693306,,
,252,,16191,,0.19538962841033936,
,,0.001,16192,,,
,,0.001,16199,,,
0.21625807881355286,253,,16199,,,
,,0.001,16249,,,
0.2053806483745575,253,,16249,,,
,253,,16255,0.02039153315126896,,
,253,,16255,,0.19840528070926666,
,,0.001,16256,,,
,,0.001,16299,,,
0.20813216269016266,254,,16299,,,
,254,,16319,0.01891232468187809,,
,254,,16319,,0.19531865417957306,
,,0.001,16320,,,
,,0.001,16349,,,
0.166226327419281,255,,16349,,,
,255,,16383,0.01757276989519596,,
,255,,16383,,0.199248269200325,
,,0.001,16384,,,
,,0.001,16399,,,
0.18098865449428558,256,,16399,,,
,256,,16447,0.01839647814631462,,
,256,,16447,,0.1958199441432953,
,,0.001,16448,,,
,,0.001,16449,,,
0.13013902306556702,257,,16449,,,
,,0.001,16499,,,
0.2519919276237488,257,,16499,,,
,257,,16511,0.018172673881053925,,
,257,,16511,,0.19872945547103882,
,,0.001,16512,,,
,,0.001,16549,,,
0.3033941388130188,258,,16549,,,
,258,,16575,0.018474798649549484,,
,258,,16575,,0.19929087162017822,
,,0.001,16576,,,
,,0.001,16599,,,
0.18940195441246033,259,,16599,,,
,259,,16639,0.01768934540450573,,
,259,,16639,,0.19678328931331635,
,,0.001,16640,,,
,,0.001,16649,,,
0.23655802011489868,260,,16649,,,
,,0.001,16699,,,
0.23321619629859924,260,,16699,,,
,260,,16703,0.01902247592806816,,
,260,,16703,,0.20022046566009521,
,,0.001,16704,,,
,,0.001,16749,,,
0.24928176403045654,261,,16749,,,
,261,,16767,0.01804402470588684,,
,261,,16767,,0.19657085835933685,
,,0.001,16768,,,
,,0.001,16799,,,
0.14138497412204742,262,,16799,,,
,262,,16831,0.01699613779783249,,
,262,,16831,,0.19537363946437836,
,,0.001,16832,,,
,,0.001,16849,,,
0.16479448974132538,263,,16849,,,
,263,,16895,0.017666229978203773,,
,263,,16895,,0.19459055364131927,
,,0.001,16896,,,
,,0.001,16899,,,
0.12357313930988312,264,,16899,,,
,,0.001,16949,,,
0.16880209743976593,264,,16949,,,
,264,,16959,0.01695224642753601,,
,264,,16959,,0.19799280166625977,
,,0.001,16960,,,
,,0.001,16999,,,
0.12508222460746765,265,,16999,,,
,265,,17023,0.01824856549501419,,
,265,,17023,,0.1965360790491104,
,,0.001,17024,,,
,,0.001,17049,,,
0.1368274837732315,266,,17049,,,
,266,,17087,0.019789861515164375,,
,266,,17087,,0.1965528428554535,
,,0.001,17088,,,
,,0.001,17099,,,
0.18108823895454407,267,,17099,,,
,,0.001,17149,,,
0.21472488343715668,267,,17149,,,
,267,,17151,0.017900686711072922,,
,267,,17151,,0.19921554625034332,
,,0.001,17152,,,
,,0.001,17199,,,
0.2213597595691681,268,,17199,,,
,268,,17215,0.017544083297252655,,
,268,,17215,,0.19499072432518005,
,,0.001,17216,,,
,,0.001,17249,,,
0.11792658269405365,269,,17249,,,
,269,,17279,0.017622539773583412,,
,269,,17279,,0.19691310822963715,
,,0.001,17280,,,
,,0.001,17299,,,
0.15736988186836243,270,,17299,,,
,270,,17343,0.017706964164972305,,
,270,,17343,,0.19566062092781067,
,,0.001,17344,,,
,,0.001,17349,,,
0.24826866388320923,271,,17349,,,
,,0.001,17399,,,
0.14715929329395294,271,,17399,,,
,271,,17407,0.017987463623285294,,
,271,,17407,,0.19689659774303436,
,,0.001,17408,,,
,,0.001,17449,,,
0.19385503232479095,272,,17449,,,
,272,,17471,0.017348947003483772,,
,272,,17471,,0.19486349821090698,
,,0.001,17472,,,
,,0.001,17499,,,
0.21753594279289246,273,,17499,,,
,273,,17535,0.016946900635957718,,
,273,,17535,,0.19551335275173187,
,,0.001,17536,,,
,,0.001,17549,,,
0.1671430468559265,274,,17549,,,
,,0.001,17599,,,
0.17386244237422943,274,,17599,,,
,274,,17599,0.01835392601788044,,
,274,,17599,,0.19679394364356995,
,,0.001,17600,,,
,,0.001,17649,,,
0.22487585246562958,275,,17649,,,
,275,,17663,0.019083913415670395,,
,275,,17663,,0.19580568373203278,
,,0.001,17664,,,
,,0.001,17699,,,
0.25389501452445984,276,,17699,,,
,276,,17727,0.01698681153357029,,
,276,,17727,,0.19601304829120636,
,,0.001,17728,,,
,,0.001,17749,,,
0.2246837317943573,277,,17749,,,
,277,,17791,0.01918216235935688,,
,277,,17791,,0.19534839689731598,
,,0.001,17792,,,
,,0.001,17799,,,
0.25633925199508667,278,,17799,,,
,,0.001,17849,,,
0.23344869911670685,278,,17849,,,
,278,,17855,0.017812956124544144,,
,278,,17855,,0.1975206881761551,
,,0.001,17856,,,
,,0.001,17899,,,
0.25199759006500244,279,,17899,,,
,279,,17919,0.016794351860880852,,
,279,,17919,,0.19576174020767212,
,,0.001,17920,,,
,,0.001,17949,,,
0.08543240278959274,280,,17949,,,
,280,,17983,0.017968304455280304,,
,280,,17983,,0.19659459590911865,
,,0.001,17984,,,
,,0.001,17999,,,
0.22971634566783905,281,,17999,,,
,281,,18047,0.01708599552512169,,
,281,,18047,,0.19719691574573517,
,,0.001,18048,,,
,,0.001,18049,,,
0.303175687789917,282,,18049,,,
,,0.001,18099,,,
0.19425591826438904,282,,18099,,,
,282,,18111,0.01676311157643795,,
,282,,18111,,0.19427576661109924,
,,0.001,18112,,,
,,0.001,18149,,,
0.26345863938331604,283,,18149,,,
,283,,18175,0.020181966945528984,,
,283,,18175,,0.1964099407196045,
,,0.001,18176,,,
,,0.001,18199,,,
0.2849297523498535,284,,18199,,,
,284,,18239,0.01954681985080242,,
,284,,18239,,0.19974543154239655,
,,0.001,18240,,,
,,0.001,18249,,,
0.20214495062828064,285,,18249,,,
,,0.001,18299,,,
0.1982279121875763,285,,18299,,,
,285,,18303,0.020016560330986977,,
,285,,18303,,0.19761186838150024,
,,0.001,18304,,,
,,0.001,18349,,,
0.19174332916736603,286,,18349,,,
,286,,18367,0.018075313419103622,,
,286,,18367,,0.19836948812007904,
,,0.001,18368,,,
,,0.001,18399,,,
0.18025140464305878,287,,18399,,,
,287,,18431,0.017958519980311394,,
,287,,18431,,0.19658660888671875,
,,0.001,18432,,,
,,0.001,18449,,,
0.25905841588974,288,,18449,,,
,288,,18495,0.01827823556959629,,
,288,,18495,,0.19780965149402618,
,,0.001,18496,,,
,,0.001,18499,,,
0.19030684232711792,289,,18499,,,
,,0.001,18549,,,
0.20696528255939484,289,,18549,,,
,289,,18559,0.01800849288702011,,
,289,,18559,,0.19536525011062622,
,,0.001,18560,,,
,,0.001,18599,,,
0.18360917270183563,290,,18599,,,
,290,,18623,0.01780225895345211,,
,290,,18623,,0.19525231420993805,
,,0.001,18624,,,
,,0.001,18649,,,
0.2071094810962677,291,,18649,,,
,291,,18687,0.01963105984032154,,
,291,,18687,,0.19536177814006805,
,,0.001,18688,,,
,,0.001,18699,,,
0.23618289828300476,292,,18699,,,
,,0.001,18749,,,
0.23627986013889313,292,,18749,,,
,292,,18751,0.01784047670662403,,
,292,,18751,,0.1961752474308014,
,,0.001,18752,,,
,,0.001,18799,,,
0.09020129591226578,293,,18799,,,
,293,,18815,0.018299652263522148,,
,293,,18815,,0.19390909373760223,
,,0.001,18816,,,
,,0.001,18849,,,
0.12606382369995117,294,,18849,,,
,294,,18879,0.017318030819296837,,
,294,,18879,,0.19712798297405243,
,,0.001,18880,,,
,,0.001,18899,,,
0.22185033559799194,295,,18899,,,
,295,,18943,0.018926206976175308,,
,295,,18943,,0.19919362664222717,
,,0.001,18944,,,
,,0.001,18949,,,
0.19491200149059296,296,,18949,,,
,,0.001,18999,,,
0.23323892056941986,296,,18999,,,
,296,,19007,0.018218209967017174,,
,296,,19007,,0.19556449353694916,
,,0.001,19008,,,
,,0.001,19049,,,
0.20573581755161285,297,,19049,,,
,297,,19071,0.01760912500321865,,
,297,,19071,,0.1956552267074585,
,,0.001,19072,,,
,,0.001,19099,,,
0.23320263624191284,298,,19099,,,
,298,,19135,0.01733166165649891,,
,298,,19135,,0.19593411684036255,
,,0.001,19136,,,
,,0.001,19149,,,
0.12375351041555405,299,,19149,,,
,,0.001,19199,,,
0.17584986984729767,299,,19199,,,
,299,,19199,0.018113866448402405,,
,299,,19199,,0.19548961520195007,
,,0.001,19200,,,
,,0.001,19249,,,
0.20880566537380219,300,,19249,,,
,300,,19263,0.017937859520316124,,
,300,,19263,,0.19614936411380768,
,,0.001,19264,,,
,,0.001,19299,,,
0.15571796894073486,301,,19299,,,
,301,,19327,0.017659928649663925,,
,301,,19327,,0.1976419985294342,
,,0.001,19328,,,
,,0.001,19349,,,
0.20410238206386566,302,,19349,,,
,302,,19391,0.01711413636803627,,
,302,,19391,,0.19596679508686066,
,,0.001,19392,,,
,,0.001,19399,,,
0.1228390783071518,303,,19399,,,
,,0.001,19449,,,
0.22109529376029968,303,,19449,,,
,303,,19455,0.01775704137980938,,
,303,,19455,,0.19544531404972076,
,,0.001,19456,,,
,,0.001,19499,,,
0.2220514714717865,304,,19499,,,
,304,,19519,0.017680803313851357,,
,304,,19519,,0.19657185673713684,
,,0.001,19520,,,
,,0.001,19549,,,
0.2448137402534485,305,,19549,,,
,305,,19583,0.01809193752706051,,
,305,,19583,,0.19718997180461884,
,,0.001,19584,,,
,,0.001,19599,,,
0.2366233617067337,306,,19599,,,
,306,,19647,0.01825161837041378,,
,306,,19647,,0.19594261050224304,
,,0.001,19648,,,
,,0.001,19649,,,
0.23477788269519806,307,,19649,,,
,,0.001,19699,,,
0.14960670471191406,307,,19699,,,
,307,,19711,0.016714928671717644,,
,307,,19711,,0.19620800018310547,
,,0.001,19712,,,
,,0.001,19749,,,
0.1731531023979187,308,,19749,,,
,308,,19775,0.017673783004283905,,
,308,,19775,,0.19515784084796906,
,,0.001,19776,,,
,,0.001,19799,,,
0.18914556503295898,309,,19799,,,
,309,,19839,0.017539218068122864,,
,309,,19839,,0.19871670007705688,
,,0.001,19840,,,
,,0.001,19849,,,
0.1550760269165039,310,,19849,,,
,,0.001,19899,,,
0.1550692766904831,310,,19899,,,
,310,,19903,0.016438044607639313,,
,310,,19903,,0.19480004906654358,
,,0.001,19904,,,
,,0.001,19949,,,
0.17588400840759277,311,,19949,,,
,311,,19967,0.018159005790948868,,
,311,,19967,,0.19576089084148407,
,,0.001,19968,,,
,,0.001,19999,,,
0.20382025837898254,312,,19999,,,
,312,,20031,0.016734877601265907,,
,312,,20031,,0.1960504949092865,
,,0.001,20032,,,
,,0.001,20049,,,
0.12684626877307892,313,,20049,,,
,313,,20095,0.018823470920324326,,
,313,,20095,,0.19640716910362244,
,,0.001,20096,,,
,,0.001,20099,,,
0.21077236533164978,314,,20099,,,
,,0.001,20149,,,
0.2140648066997528,314,,20149,,,
,314,,20159,0.017549362033605576,,
,314,,20159,,0.19648222625255585,
,,0.001,20160,,,
,,0.001,20199,,,
0.22431932389736176,315,,20199,,,
,315,,20223,0.017194228246808052,,
,315,,20223,,0.19556961953639984,
,,0.001,20224,,,
,,0.001,20249,,,
0.20142385363578796,316,,20249,,,
,316,,20287,0.01900370791554451,,
,316,,20287,,0.19349338114261627,
,,0.001,20288,,,
,,0.001,20299,,,
0.1654898226261139,317,,20299,,,
,,0.001,20349,,,
0.17014086246490479,317,,20349,,,
,317,,20351,0.018362104892730713,,
,317,,20351,,0.19502605497837067,
,,0.001,20352,,,
,,0.001,20399,,,
0.21496933698654175,318,,20399,,,
,318,,20415,0.01715063489973545,,
,318,,20415,,0.1951763927936554,
,,0.001,20416,,,
,,0.001,20449,,,
0.21716482937335968,319,,20449,,,
,319,,20479,0.017942894250154495,,
,319,,20479,,0.19456954300403595,
,,0.001,20480,,,
,,0.001,20499,,,
0.2041153907775879,320,,20499,,,
,320,,20543,0.019360577687621117,,
,320,,20543,,0.19610971212387085,
,,0.001,20544,,,
,,0.001,20549,,,
0.2567727267742157,321,,20549,,,
,,0.001,20599,,,
0.18663866817951202,321,,20599,,,
,321,,20607,0.017811719328165054,,
,321,,20607,,0.1955004185438156,
,,0.001,20608,,,
,,0.001,20649,,,
0.23213180899620056,322,,20649,,,
,322,,20671,0.01735687628388405,,
,322,,20671,,0.1936410665512085,
,,0.001,20672,,,
,,0.001,20699,,,
0.2170594036579132,323,,20699,,,
,323,,20735,0.021367765963077545,,
,323,,20735,,0.19668027758598328,
