step,lr-Adam,epoch,train_loss_step,val_loss,train_loss_epoch,test_loss
10367,,161,,0.7968924641609192,,
10367,,161,,,0.7903087139129639,
10368,0.001,,,,,
10399,0.001,,,,,
10399,,162,0.7784360647201538,,,
10431,,162,,0.7966389656066895,,
10431,,162,,,0.7902532815933228,
10432,0.001,,,,,
10449,0.001,,,,,
10449,,163,0.7954487204551697,,,
10495,,163,,0.7966703772544861,,
10495,,163,,,0.7899318933486938,
10496,0.001,,,,,
10499,0.001,,,,,
10499,,164,0.7687528729438782,,,
10549,0.001,,,,,
10549,,164,0.790242612361908,,,
10559,,164,,0.796596348285675,,
10559,,164,,,0.7899057865142822,
10560,0.001,,,,,
10599,0.001,,,,,
10599,,165,0.7870122790336609,,,
10623,,165,,0.7966746091842651,,
10623,,165,,,0.7898671627044678,
10624,0.001,,,,,
10649,0.001,,,,,
10649,,166,0.7818750739097595,,,
10687,,166,,0.7966213226318359,,
10687,,166,,,0.7898083329200745,
10688,0.001,,,,,
10699,0.001,,,,,
10699,,167,0.7569494247436523,,,
10749,0.001,,,,,
10749,,167,0.7862358689308167,,,
10751,,167,,0.796790599822998,,
10751,,167,,,0.7899872064590454,
10752,0.001,,,,,
10799,0.001,,,,,
10799,,168,0.7764577269554138,,,
10815,,168,,0.7966129183769226,,
10815,,168,,,0.7899131178855896,
10816,0.001,,,,,
10849,0.001,,,,,
10849,,169,0.782688558101654,,,
10879,,169,,0.7966241836547852,,
10879,,169,,,0.789948582649231,
10880,0.001,,,,,
10899,0.001,,,,,
10899,,170,0.8190585970878601,,,
10943,,170,,0.7966126799583435,,
10943,,170,,,0.7899222373962402,
10944,0.001,,,,,
10949,0.001,,,,,
10949,,171,0.7889232039451599,,,
10999,0.001,,,,,
10999,,171,0.779066801071167,,,
11007,,171,,0.7965993285179138,,
11007,,171,,,0.7898166179656982,
11008,0.001,,,,,
11049,0.001,,,,,
11049,,172,0.8125926852226257,,,
11071,,172,,0.7984080910682678,,
11071,,172,,,0.7909072637557983,
11072,0.001,,,,,
11099,0.001,,,,,
11099,,173,0.7858222126960754,,,
11135,,173,,0.7966846823692322,,
11135,,173,,,0.7902238965034485,
11136,0.001,,,,,
11149,0.001,,,,,
11149,,174,0.80433589220047,,,
11199,0.001,,,,,
11199,,174,0.7786951065063477,,,
11199,,174,,0.7965530753135681,,
11199,,174,,,0.7898040413856506,
11200,0.001,,,,,
11249,0.001,,,,,
11249,,175,0.7743412256240845,,,
11263,,175,,0.7967633605003357,,
11263,,175,,,0.7897980213165283,
11264,0.001,,,,,
11299,0.001,,,,,
11299,,176,0.7989446520805359,,,
11327,,176,,0.796603262424469,,
11327,,176,,,0.7898164987564087,
11328,0.001,,,,,
11349,0.001,,,,,
11349,,177,0.7695624828338623,,,
11391,,177,,0.7966142892837524,,
11391,,177,,,0.7898003458976746,
11392,0.001,,,,,
11399,0.001,,,,,
11399,,178,0.7569011449813843,,,
11449,0.001,,,,,
11449,,178,0.7599285244941711,,,
11455,,178,,0.796538233757019,,
11455,,178,,,0.7898070216178894,
11456,0.001,,,,,
11499,0.001,,,,,
11499,,179,0.7503803968429565,,,
11519,,179,,0.7964794635772705,,
11519,,179,,,0.7897256016731262,
11520,0.001,,,,,
11549,0.001,,,,,
11549,,180,0.7751399278640747,,,
11583,,180,,0.7977910041809082,,
11583,,180,,,0.7897111177444458,
11584,0.001,,,,,
11599,0.001,,,,,
11599,,181,0.7715714573860168,,,
11647,,181,,0.7965165376663208,,
11647,,181,,,0.7902324199676514,
11648,0.001,,,,,
11649,0.001,,,,,
11649,,182,0.7826640009880066,,,
11699,0.001,,,,,
11699,,182,0.8005216717720032,,,
11711,,182,,0.7965865135192871,,
11711,,182,,,0.7898743152618408,
11712,0.001,,,,,
11749,0.001,,,,,
11749,,183,0.7984351515769958,,,
11775,,183,,0.7964540719985962,,
11775,,183,,,0.7897251844406128,
11776,0.001,,,,,
11799,0.001,,,,,
11799,,184,0.8043844699859619,,,
11839,,184,,0.7968958616256714,,
11839,,184,,,0.7898935675621033,
11840,0.001,,,,,
11849,0.001,,,,,
11849,,185,0.786412239074707,,,
11899,0.001,,,,,
11899,,185,0.7780432105064392,,,
11903,,185,,0.7964723706245422,,
11903,,185,,,0.7898008227348328,
11904,0.001,,,,,
11949,0.001,,,,,
11949,,186,0.7897201776504517,,,
11967,,186,,0.7965913414955139,,
11967,,186,,,0.7897869944572449,
11968,0.001,,,,,
11999,0.001,,,,,
11999,,187,0.7883119583129883,,,
12031,,187,,0.7969816327095032,,
12031,,187,,,0.7900016903877258,
12032,0.001,,,,,
12049,0.001,,,,,
12049,,188,0.7978405952453613,,,
12095,,188,,0.7965518236160278,,
12095,,188,,,0.7905570268630981,
12096,0.001,,,,,
12099,0.001,,,,,
12099,,189,0.7831273078918457,,,
12149,0.001,,,,,
12149,,189,0.7969462871551514,,,
12159,,189,,0.7965024709701538,,
12159,,189,,,0.789726972579956,
12160,0.001,,,,,
12199,0.001,,,,,
12199,,190,0.7905620336532593,,,
12223,,190,,0.7966005802154541,,
12223,,190,,,0.7898029088973999,
12224,0.001,,,,,
12249,0.001,,,,,
12249,,191,0.8119311332702637,,,
12287,,191,,0.7964728474617004,,
12287,,191,,,0.7896795868873596,
12288,0.001,,,,,
12299,0.001,,,,,
12299,,192,0.7707855701446533,,,
12349,0.001,,,,,
12349,,192,0.7836267352104187,,,
12351,,192,,0.7964857816696167,,
12351,,192,,,0.7895815372467041,
12352,0.001,,,,,
12399,0.001,,,,,
12399,,193,0.7873262763023376,,,
12415,,193,,0.7964056730270386,,
12415,,193,,,0.7896178364753723,
12416,0.001,,,,,
12449,0.001,,,,,
12449,,194,0.7908863425254822,,,
12479,,194,,0.7965691089630127,,
12479,,194,,,0.7896326780319214,
12480,0.001,,,,,
12499,0.001,,,,,
12499,,195,0.8123446702957153,,,
12543,,195,,0.7964656949043274,,
12543,,195,,,0.7897254824638367,
12544,0.001,,,,,
12549,0.001,,,,,
12549,,196,0.8009762763977051,,,
12599,0.001,,,,,
12599,,196,0.7859879732131958,,,
12607,,196,,0.7963964343070984,,
12607,,196,,,0.7896191477775574,
12608,0.001,,,,,
12649,0.001,,,,,
12649,,197,0.7558149695396423,,,
12671,,197,,0.7963834404945374,,
12671,,197,,,0.7896518111228943,
12672,0.001,,,,,
12699,0.001,,,,,
12699,,198,0.774945080280304,,,
12735,,198,,0.7966051697731018,,
12735,,198,,,0.789632260799408,
12736,0.001,,,,,
12749,0.001,,,,,
12749,,199,0.7950892448425293,,,
12799,0.001,,,,,
12799,,199,0.8085727691650391,,,
12799,,199,,0.7964446544647217,,
12799,,199,,,0.7896149754524231,
12800,0.001,,,,,
12849,0.001,,,,,
12849,,200,0.8097720742225647,,,
12863,,200,,0.7966670989990234,,
12863,,200,,,0.7896621823310852,
12864,0.001,,,,,
12899,0.001,,,,,
12899,,201,0.764777421951294,,,
12927,,201,,0.7964948415756226,,
12927,,201,,,0.789691686630249,
12928,0.001,,,,,
12949,0.001,,,,,
12949,,202,0.8110418915748596,,,
12991,,202,,0.7964243292808533,,
12991,,202,,,0.7897631525993347,
12992,0.001,,,,,
12999,0.001,,,,,
12999,,203,0.7667078971862793,,,
13049,0.001,,,,,
13049,,203,0.8048683404922485,,,
13055,,203,,0.7964317798614502,,
13055,,203,,,0.789635181427002,
13056,0.001,,,,,
13099,0.001,,,,,
13099,,204,0.8002724051475525,,,
13119,,204,,0.7966949939727783,,
13119,,204,,,0.7898110151290894,
13120,0.001,,,,,
13149,0.001,,,,,
13149,,205,0.7782273888587952,,,
13183,,205,,0.7966116666793823,,
13183,,205,,,0.7898753881454468,
13184,0.001,,,,,
13199,0.001,,,,,
13199,,206,0.7884686589241028,,,
13247,,206,,0.7963559627532959,,
13247,,206,,,0.7897195816040039,
13248,0.001,,,,,
13249,0.001,,,,,
13249,,207,0.7618536949157715,,,
13299,0.001,,,,,
13299,,207,0.8135753273963928,,,
13311,,207,,0.7964173555374146,,
13311,,207,,,0.7896066904067993,
13312,0.001,,,,,
13349,0.001,,,,,
13349,,208,0.7914005517959595,,,
13375,,208,,0.7965230345726013,,
13375,,208,,,0.7896652817726135,
13376,0.001,,,,,
13399,0.001,,,,,
13399,,209,0.7790361642837524,,,
13439,,209,,0.7963560223579407,,
13439,,209,,,0.789638102054596,
13440,0.001,,,,,
13449,0.001,,,,,
13449,,210,0.7665245532989502,,,
13499,0.001,,,,,
13499,,210,0.8040274381637573,,,
13503,,210,,0.7963860034942627,,
13503,,210,,,0.7895941734313965,
13504,0.001,,,,,
13549,0.001,,,,,
13549,,211,0.8096970319747925,,,
13567,,211,,0.7963249683380127,,
13567,,211,,,0.7895638942718506,
13568,0.001,,,,,
13599,0.001,,,,,
13599,,212,0.7838695645332336,,,
13631,,212,,0.7965656518936157,,
13631,,212,,,0.789578378200531,
13632,0.001,,,,,
13649,0.001,,,,,
13649,,213,0.801155149936676,,,
13695,,213,,0.7966796159744263,,
13695,,213,,,0.7896148562431335,
13696,0.001,,,,,
13699,0.001,,,,,
13699,,214,0.7832739353179932,,,
13749,0.001,,,,,
13749,,214,0.7916117906570435,,,
13759,,214,,0.7963202595710754,,
13759,,214,,,0.7896209359169006,
13760,0.001,,,,,
13799,0.001,,,,,
13799,,215,0.7819652557373047,,,
13823,,215,,0.7965274453163147,,
13823,,215,,,0.7895803451538086,
13824,0.001,,,,,
13849,0.001,,,,,
13849,,216,0.7563188672065735,,,
13887,,216,,0.7970578670501709,,
13887,,216,,,0.7897509336471558,
13888,0.001,,,,,
13899,0.001,,,,,
13899,,217,0.7859576344490051,,,
13949,0.001,,,,,
13949,,217,0.7883545160293579,,,
13951,,217,,0.7964457869529724,,
13951,,217,,,0.7906257510185242,
13952,0.001,,,,,
13999,0.001,,,,,
13999,,218,0.8103768825531006,,,
14015,,218,,0.7963624000549316,,
14015,,218,,,0.7896319627761841,
14016,0.001,,,,,
14049,0.001,,,,,
14049,,219,0.7904353737831116,,,
14079,,219,,0.7962965965270996,,
14079,,219,,,0.7895844578742981,
14080,0.001,,,,,
14099,0.001,,,,,
14099,,220,0.7978256940841675,,,
14143,,220,,0.7963185906410217,,
14143,,220,,,0.789512574672699,
14144,0.001,,,,,
14149,0.001,,,,,
14149,,221,0.8012518286705017,,,
14199,0.001,,,,,
14199,,221,0.7750211954116821,,,
14207,,221,,0.7963870763778687,,
14207,,221,,,0.7895204424858093,
14208,0.001,,,,,
14249,0.001,,,,,
14249,,222,0.7736921310424805,,,
14271,,222,,0.796440601348877,,
14271,,222,,,0.78987717628479,
14272,0.001,,,,,
14299,0.001,,,,,
14299,,223,0.7789350152015686,,,
14335,,223,,0.7969370484352112,,
14335,,223,,,0.7897198796272278,
14336,0.001,,,,,
14349,0.001,,,,,
14349,,224,0.7964365482330322,,,
14399,0.001,,,,,
14399,,224,0.7882125377655029,,,
14399,,224,,0.7963308095932007,,
14399,,224,,,0.7897277474403381,
14400,0.001,,,,,
14449,0.001,,,,,
14449,,225,0.7608048319816589,,,
14463,,225,,0.7963481545448303,,
14463,,225,,,0.7895994186401367,
14464,0.001,,,,,
14499,0.001,,,,,
14499,,226,0.8031482696533203,,,
14527,,226,,0.7965164184570312,,
14527,,226,,,0.7899401783943176,
14528,0.001,,,,,
14549,0.001,,,,,
14549,,227,0.771814227104187,,,
14591,,227,,0.79632967710495,,
14591,,227,,,0.7897510528564453,
14592,0.001,,,,,
14599,0.001,,,,,
14599,,228,0.8063613176345825,,,
14649,0.001,,,,,
14649,,228,0.7937292456626892,,,
14655,,228,,0.7963137626647949,,
14655,,228,,,0.789495050907135,
14656,0.001,,,,,
14699,0.001,,,,,
14699,,229,0.7804641723632812,,,
14719,,229,,0.7962762117385864,,
14719,,229,,,0.78948974609375,
14720,0.001,,,,,
14749,0.001,,,,,
14749,,230,0.8145447373390198,,,
14783,,230,,0.7963358759880066,,
14783,,230,,,0.7894976735115051,
14784,0.001,,,,,
14799,0.001,,,,,
14799,,231,0.8068967461585999,,,
14847,,231,,0.7964662909507751,,
14847,,231,,,0.7895732522010803,
14848,0.001,,,,,
14849,0.001,,,,,
14849,,232,0.7661510705947876,,,
14899,0.001,,,,,
14899,,232,0.7850266098976135,,,
14911,,232,,0.7963135838508606,,
14911,,232,,,0.7895179390907288,
14912,0.001,,,,,
14949,0.001,,,,,
14949,,233,0.7898612022399902,,,
14975,,233,,0.7962950468063354,,
14975,,233,,,0.789521336555481,
14976,0.001,,,,,
14999,0.001,,,,,
14999,,234,0.7963007092475891,,,
15039,,234,,0.7963693737983704,,
15039,,234,,,0.7896522879600525,
15040,0.001,,,,,
15049,0.001,,,,,
15049,,235,0.7967801094055176,,,
15099,0.001,,,,,
15099,,235,0.790191650390625,,,
15103,,235,,0.7962584495544434,,
15103,,235,,,0.7894997596740723,
15104,0.001,,,,,
15149,0.001,,,,,
15149,,236,0.780524730682373,,,
15167,,236,,0.7964358925819397,,
15167,,236,,,0.7896437644958496,
15168,0.001,,,,,
15199,0.001,,,,,
15199,,237,0.7775849103927612,,,
15231,,237,,0.79632967710495,,
15231,,237,,,0.7895821928977966,
15232,0.001,,,,,
15249,0.001,,,,,
15249,,238,0.7856184840202332,,,
15295,,238,,0.7962278723716736,,
15295,,238,,,0.7895084023475647,
15296,0.001,,,,,
15299,0.001,,,,,
15299,,239,0.7860375642776489,,,
15349,0.001,,,,,
15349,,239,0.7710552215576172,,,
15359,,239,,0.7965392470359802,,
15359,,239,,,0.7897435426712036,
15360,0.001,,,,,
15399,0.001,,,,,
15399,,240,0.7786075472831726,,,
15423,,240,,0.7963614463806152,,
15423,,240,,,0.7896315455436707,
15424,0.001,,,,,
15449,0.001,,,,,
15449,,241,0.7497283816337585,,,
15487,,241,,0.7965888977050781,,
15487,,241,,,0.7895236015319824,
15488,0.001,,,,,
15499,0.001,,,,,
15499,,242,0.814193069934845,,,
15549,0.001,,,,,
15549,,242,0.7737604975700378,,,
15551,,242,,0.7963176369667053,,
15551,,242,,,0.7895169258117676,
15552,0.001,,,,,
15599,0.001,,,,,
15599,,243,0.7756415605545044,,,
15615,,243,,0.7962446808815002,,
15615,,243,,,0.7894739508628845,
15616,0.001,,,,,
15649,0.001,,,,,
15649,,244,0.7779181599617004,,,
15679,,244,,0.7966950535774231,,
15679,,244,,,0.7895359396934509,
15680,0.001,,,,,
15699,0.001,,,,,
15699,,245,0.7827784419059753,,,
15743,,245,,0.7963268160820007,,
15743,,245,,,0.7895221710205078,
15744,0.001,,,,,
15749,0.001,,,,,
15749,,246,0.787510335445404,,,
15799,0.001,,,,,
15799,,246,0.8103131651878357,,,
15807,,246,,0.7963612079620361,,
15807,,246,,,0.7897701263427734,
15808,0.001,,,,,
15849,0.001,,,,,
15849,,247,0.763831615447998,,,
15871,,247,,0.7962618470191956,,
15871,,247,,,0.7894911766052246,
15872,0.001,,,,,
15899,0.001,,,,,
15899,,248,0.8029977679252625,,,
15935,,248,,0.7962055206298828,,
15935,,248,,,0.7894512414932251,
15936,0.001,,,,,
15949,0.001,,,,,
15949,,249,0.7565532922744751,,,
15999,0.001,,,,,
15999,,249,0.8098745942115784,,,
15999,,249,,0.7961921095848083,,
15999,,249,,,0.7894148230552673,
16000,0.001,,,,,
16049,0.001,,,,,
16049,,250,0.757897138595581,,,
16063,,250,,0.7964465618133545,,
16063,,250,,,0.7894604802131653,
16064,0.001,,,,,
16099,0.001,,,,,
16099,,251,0.825622022151947,,,
16127,,251,,0.7962377667427063,,
16127,,251,,,0.789440393447876,
16128,0.001,,,,,
16149,0.001,,,,,
16149,,252,0.7678835988044739,,,
16191,,252,,0.7965831756591797,,
16191,,252,,,0.7894028425216675,
16192,0.001,,,,,
16199,0.001,,,,,
16199,,253,0.7639790177345276,,,
16249,0.001,,,,,
16249,,253,0.7704893946647644,,,
16255,,253,,0.796312153339386,,
16255,,253,,,0.7895918488502502,
16256,0.001,,,,,
16299,0.001,,,,,
16299,,254,0.7813115119934082,,,
16319,,254,,0.7961987853050232,,
16319,,254,,,0.7894617319107056,
16320,0.001,,,,,
16349,0.001,,,,,
16349,,255,0.8051082491874695,,,
16383,,255,,0.7965285181999207,,
16383,,255,,,0.7894892692565918,
16384,0.001,,,,,
16399,0.001,,,,,
16399,,256,0.7915826439857483,,,
16447,,256,,0.7964326739311218,,
16447,,256,,,0.7900124192237854,
16448,0.001,,,,,
16449,0.001,,,,,
16449,,257,0.803074836730957,,,
16499,0.001,,,,,
16499,,257,0.7870330810546875,,,
16511,,257,,0.7961729764938354,,
16511,,257,,,0.7894548177719116,
16512,0.001,,,,,
16549,0.001,,,,,
16549,,258,0.7873983979225159,,,
16575,,258,,0.7962382435798645,,
16575,,258,,,0.7894074320793152,
16576,0.001,,,,,
16599,0.001,,,,,
16599,,259,0.7811864018440247,,,
16639,,259,,0.7963041067123413,,
16639,,259,,,0.789560079574585,
16640,0.001,,,,,
16649,0.001,,,,,
16649,,260,0.7849813103675842,,,
16699,0.001,,,,,
16699,,260,0.8240064382553101,,,
16703,,260,,0.7964507341384888,,
16703,,260,,,0.7895812392234802,
16704,0.001,,,,,
16749,0.001,,,,,
16749,,261,0.800864577293396,,,
16767,,261,,0.7962028980255127,,
16767,,261,,,0.7894970178604126,
16768,0.001,,,,,
16799,0.001,,,,,
16799,,262,0.8048800230026245,,,
16831,,262,,0.7962027192115784,,
16831,,262,,,0.7893849611282349,
16832,0.001,,,,,
16849,0.001,,,,,
16849,,263,0.8059821724891663,,,
16895,,263,,0.7962730526924133,,
16895,,263,,,0.7894300222396851,
16896,0.001,,,,,
16899,0.001,,,,,
16899,,264,0.8028249740600586,,,
16949,0.001,,,,,
16949,,264,0.7780786156654358,,,
16959,,264,,0.7962318658828735,,
16959,,264,,,0.7895193696022034,
16960,0.001,,,,,
16999,0.001,,,,,
16999,,265,0.7877364158630371,,,
17023,,265,,0.7962551712989807,,
17023,,265,,,0.78944331407547,
17024,0.001,,,,,
17049,0.001,,,,,
17049,,266,0.7818781733512878,,,
17087,,266,,0.7961600422859192,,
17087,,266,,,0.789422869682312,
17088,0.001,,,,,
17099,0.001,,,,,
17099,,267,0.7874804139137268,,,
17149,0.001,,,,,
17149,,267,0.7650796175003052,,,
17151,,267,,0.7966809272766113,,
17151,,267,,,0.7895479798316956,
17152,0.001,,,,,
17199,0.001,,,,,
17199,,268,0.775845468044281,,,
17215,,268,,0.7961762547492981,,
17215,,268,,,0.7895708084106445,
17216,0.001,,,,,
17249,0.001,,,,,
17249,,269,0.7868750691413879,,,
17279,,269,,0.7969719767570496,,
17279,,269,,,0.7894795536994934,
17280,0.001,,,,,
17299,0.001,,,,,
17299,,270,0.7918916940689087,,,
17343,,270,,0.7962676286697388,,
17343,,270,,,0.7894759178161621,
17344,0.001,,,,,
17349,0.001,,,,,
17349,,271,0.7798627018928528,,,
17399,0.001,,,,,
17399,,271,0.7645230889320374,,,
17407,,271,,0.7961751222610474,,
17407,,271,,,0.7894482612609863,
17408,0.001,,,,,
17449,0.001,,,,,
17449,,272,0.7759436368942261,,,
17471,,272,,0.7983043193817139,,
17471,,272,,,0.7896748185157776,
17472,0.001,,,,,
17499,0.001,,,,,
17499,,273,0.7859676480293274,,,
17535,,273,,0.7962608933448792,,
17535,,273,,,0.789691686630249,
17536,0.001,,,,,
17549,0.001,,,,,
17549,,274,0.7760838866233826,,,
17599,0.001,,,,,
17599,,274,0.8313533067703247,,,
17599,,274,,0.7961511611938477,,
17599,,274,,,0.7893778681755066,
17600,0.001,,,,,
17649,0.001,,,,,
17649,,275,0.7746526002883911,,,
17663,,275,,0.7966309785842896,,
17663,,275,,,0.7897281646728516,
17664,0.001,,,,,
17699,0.001,,,,,
17699,,276,0.7819864153862,,,
17727,,276,,0.7962592244148254,,
17727,,276,,,0.7896499037742615,
17728,0.001,,,,,
17749,0.001,,,,,
17749,,277,0.7988452315330505,,,
17791,,277,,0.7962107062339783,,
17791,,277,,,0.7894348502159119,
17792,0.001,,,,,
17799,0.001,,,,,
17799,,278,0.8008697032928467,,,
17849,0.001,,,,,
17849,,278,0.8043787479400635,,,
17855,,278,,0.7961876392364502,,
17855,,278,,,0.7894308567047119,
17856,0.001,,,,,
17899,0.001,,,,,
17899,,279,0.7752699851989746,,,
17919,,279,,0.7974529266357422,,
17919,,279,,,0.7894644737243652,
17920,0.001,,,,,
17949,0.001,,,,,
17949,,280,0.78933185338974,,,
17983,,280,,0.7961957454681396,,
17983,,280,,,0.7895798087120056,
17984,0.001,,,,,
17999,0.001,,,,,
17999,,281,0.8214942812919617,,,
18047,,281,,0.796131432056427,,
18047,,281,,,0.7893084287643433,
18048,0.001,,,,,
18049,0.001,,,,,
18049,,282,0.8204086422920227,,,
18099,0.001,,,,,
18099,,282,0.7562799453735352,,,
18111,,282,,0.7962729930877686,,
18111,,282,,,0.7892907857894897,
18112,0.001,,,,,
18149,0.001,,,,,
18149,,283,0.8002327680587769,,,
18175,,283,,0.7965161204338074,,
18175,,283,,,0.7894931435585022,
18176,0.001,,,,,
18199,0.001,,,,,
18199,,284,0.812245786190033,,,
18239,,284,,0.7962378859519958,,
18239,,284,,,0.7895857691764832,
18240,0.001,,,,,
18249,0.001,,,,,
18249,,285,0.7818287014961243,,,
18299,0.001,,,,,
18299,,285,0.8111310005187988,,,
18303,,285,,0.7961716055870056,,
18303,,285,,,0.7894542813301086,
18304,0.001,,,,,
18349,0.001,,,,,
18349,,286,0.8039562106132507,,,
18367,,286,,0.7961731553077698,,
18367,,286,,,0.7893356084823608,
18368,0.001,,,,,
18399,0.001,,,,,
18399,,287,0.798087477684021,,,
18431,,287,,0.7961200475692749,,
18431,,287,,,0.7893159985542297,
18432,0.001,,,,,
18449,0.001,,,,,
18449,,288,0.804351270198822,,,
18495,,288,,0.796479344367981,,
18495,,288,,,0.7894144058227539,
18496,0.001,,,,,
18499,0.001,,,,,
18499,,289,0.7819193601608276,,,
18549,0.001,,,,,
18549,,289,0.8136155605316162,,,
18559,,289,,0.7963941693305969,,
18559,,289,,,0.7899335026741028,
18560,0.001,,,,,
18599,0.001,,,,,
18599,,290,0.7543834447860718,,,
18623,,290,,0.7961256504058838,,
18623,,290,,,0.7893288731575012,
18624,0.001,,,,,
18649,0.001,,,,,
18649,,291,0.798067033290863,,,
18687,,291,,0.7962328195571899,,
18687,,291,,,0.7893211245536804,
18688,0.001,,,,,
18699,0.001,,,,,
18699,,292,0.7999865412712097,,,
18749,0.001,,,,,
18749,,292,0.8024071455001831,,,
18751,,292,,0.7966362833976746,,
18751,,292,,,0.7896435260772705,
18752,0.001,,,,,
18799,0.001,,,,,
18799,,293,0.7823770642280579,,,
18815,,293,,0.7964919805526733,,
18815,,293,,,0.7895755767822266,
18816,0.001,,,,,
18849,0.001,,,,,
18849,,294,0.779262900352478,,,
18879,,294,,0.7961782217025757,,
18879,,294,,,0.7895768284797668,
18880,0.001,,,,,
18899,0.001,,,,,
18899,,295,0.7906104922294617,,,
18943,,295,,0.7962976694107056,,
18943,,295,,,0.7893339991569519,
18944,0.001,,,,,
18949,0.001,,,,,
18949,,296,0.802115261554718,,,
18999,0.001,,,,,
18999,,296,0.8198668956756592,,,
19007,,296,,0.7961403727531433,,
19007,,296,,,0.7895398736000061,
19008,0.001,,,,,
19049,0.001,,,,,
19049,,297,0.8055559396743774,,,
19071,,297,,0.7961466908454895,,
19071,,297,,,0.7893478274345398,
19072,0.001,,,,,
19099,0.001,,,,,
19099,,298,0.798625648021698,,,
19135,,298,,0.7962307333946228,,
19135,,298,,,0.7892859578132629,
19136,0.001,,,,,
19149,0.001,,,,,
19149,,299,0.7881505489349365,,,
19199,0.001,,,,,
19199,,299,0.8266732096672058,,,
19199,,299,,0.7961606383323669,,
19199,,299,,,0.789300262928009,
19200,0.001,,,,,
19249,0.001,,,,,
19249,,300,0.7905998229980469,,,
19263,,300,,0.7960701584815979,,
19263,,300,,,0.7892752289772034,
19264,0.001,,,,,
19299,0.001,,,,,
19299,,301,0.7949343323707581,,,
19327,,301,,0.7961198687553406,,
19327,,301,,,0.7893199324607849,
19328,0.001,,,,,
19349,0.001,,,,,
19349,,302,0.7818809747695923,,,
19391,,302,,0.7961221933364868,,
19391,,302,,,0.789317786693573,
19392,0.001,,,,,
19399,0.001,,,,,
19399,,303,0.7790485620498657,,,
19449,0.001,,,,,
19449,,303,0.7937788963317871,,,
19455,,303,,0.7962749004364014,,
19455,,303,,,0.7894012928009033,
19456,0.001,,,,,
19499,0.001,,,,,
19499,,304,0.7839003801345825,,,
19519,,304,,0.796235978603363,,
19519,,304,,,0.7894695997238159,
19520,0.001,,,,,
19549,0.001,,,,,
19549,,305,0.7805768847465515,,,
19583,,305,,0.7961053252220154,,
19583,,305,,,0.789363443851471,
19584,0.001,,,,,
19599,0.001,,,,,
19599,,306,0.795412540435791,,,
19647,,306,,0.7965517640113831,,
19647,,306,,,0.7905908823013306,
19648,0.001,,,,,
19649,0.001,,,,,
19649,,307,0.7784638404846191,,,
19699,0.001,,,,,
19699,,307,0.7744158506393433,,,
19711,,307,,0.7961503863334656,,
19711,,307,,,0.7894676327705383,
19712,0.001,,,,,
19749,0.001,,,,,
19749,,308,0.7855889201164246,,,
19775,,308,,0.7961070537567139,,
19775,,308,,,0.7893506288528442,
19776,0.001,,,,,
19799,0.001,,,,,
19799,,309,0.7918252348899841,,,
19839,,309,,0.7961148023605347,,
19839,,309,,,0.7893137335777283,
19840,0.001,,,,,
19849,0.001,,,,,
19849,,310,0.8023415803909302,,,
19899,0.001,,,,,
19899,,310,0.7799960374832153,,,
19903,,310,,0.7960987091064453,,
19903,,310,,,0.7892768383026123,
19904,0.001,,,,,
19949,0.001,,,,,
19949,,311,0.7689906358718872,,,
19967,,311,,0.7961359620094299,,
19967,,311,,,0.7892647981643677,
19968,0.001,,,,,
19999,0.001,,,,,
19999,,312,0.7887198328971863,,,
20031,,312,,0.7960681915283203,,
20031,,312,,,0.7893468737602234,
20032,0.001,,,,,
20049,0.001,,,,,
20049,,313,0.7700803875923157,,,
20095,,313,,0.7964553236961365,,
20095,,313,,,0.7897129654884338,
20096,0.001,,,,,
20099,0.001,,,,,
20099,,314,0.7896987199783325,,,
20149,0.001,,,,,
20149,,314,0.7941906452178955,,,
20159,,314,,0.7961230874061584,,
20159,,314,,,0.7892577052116394,
20160,0.001,,,,,
20199,0.001,,,,,
20199,,315,0.7693378329277039,,,
20223,,315,,0.7961135506629944,,
20223,,315,,,0.7893727421760559,
20224,0.001,,,,,
20249,0.001,,,,,
20249,,316,0.7875765562057495,,,
20287,,316,,0.796093761920929,,
20287,,316,,,0.7892971038818359,
20288,0.001,,,,,
20299,0.001,,,,,
20299,,317,0.7926439046859741,,,
20349,0.001,,,,,
20349,,317,0.7892678380012512,,,
20351,,317,,0.7962084412574768,,
20351,,317,,,0.789268970489502,
20352,0.001,,,,,
20399,0.001,,,,,
20399,,318,0.7843705415725708,,,
20415,,318,,0.7961217761039734,,
20415,,318,,,0.7892857193946838,
20416,0.001,,,,,
20449,0.001,,,,,
20449,,319,0.7672708034515381,,,
20479,,319,,0.7961421608924866,,
20479,,319,,,0.7893174290657043,
20480,0.001,,,,,
20499,0.001,,,,,
20499,,320,0.7759028077125549,,,
20543,,320,,0.7960453033447266,,
20543,,320,,,0.7892451882362366,
20544,0.001,,,,,
20549,0.001,,,,,
20549,,321,0.7950248718261719,,,
20599,0.001,,,,,
20599,,321,0.8020402193069458,,,
20607,,321,,0.796209990978241,,
20607,,321,,,0.7893799543380737,
20608,0.001,,,,,
20649,0.001,,,,,
20649,,322,0.7769553065299988,,,
20671,,322,,0.7961211800575256,,
20671,,322,,,0.7892535924911499,
20672,0.001,,,,,
20699,0.001,,,,,
20699,,323,0.8034440279006958,,,
20735,,323,,0.7960531115531921,,
20735,,323,,,0.7892651557922363,
