step,train_loss_step,lr-Adam,epoch,val_loss,train_loss_epoch,test_loss
10399,0.1791616827249527,,162,,,
10431,,,162,0.019648833200335503,,
10431,,,162,,0.2033044695854187,
10432,,0.001,,,,
10449,,0.001,,,,
10449,0.1360992193222046,,163,,,
10495,,,163,0.020968817174434662,,
10495,,,163,,0.20355971157550812,
10496,,0.001,,,,
10499,,0.001,,,,
10499,0.2073889970779419,,164,,,
10549,,0.001,,,,
10549,0.19468072056770325,,164,,,
10559,,,164,0.019712772220373154,,
10559,,,164,,0.2019028216600418,
10560,,0.001,,,,
10599,,0.001,,,,
10599,0.2249009758234024,,165,,,
10623,,,165,0.023863330483436584,,
10623,,,165,,0.20433001220226288,
10624,,0.001,,,,
10649,,0.001,,,,
10649,0.2366262674331665,,166,,,
10687,,,166,0.019220363348722458,,
10687,,,166,,0.20338863134384155,
10688,,0.001,,,,
10699,,0.001,,,,
10699,0.2332071214914322,,167,,,
10749,,0.001,,,,
10749,0.22880196571350098,,167,,,
10751,,,167,0.022238921374082565,,
10751,,,167,,0.20038890838623047,
10752,,0.001,,,,
10799,,0.001,,,,
10799,0.3067629337310791,,168,,,
10815,,,168,0.01937403902411461,,
10815,,,168,,0.20172938704490662,
10816,,0.001,,,,
10849,,0.001,,,,
10849,0.2105027735233307,,169,,,
10879,,,169,0.018879614770412445,,
10879,,,169,,0.20146061480045319,
10880,,0.001,,,,
10899,,0.001,,,,
10899,0.2098696380853653,,170,,,
10943,,,170,0.01983734965324402,,
10943,,,170,,0.2027876079082489,
10944,,0.001,,,,
10949,,0.001,,,,
10949,0.2153938114643097,,171,,,
10999,,0.001,,,,
10999,0.1127891093492508,,171,,,
11007,,,171,0.022113606333732605,,
11007,,,171,,0.2020786851644516,
11008,,0.001,,,,
11049,,0.001,,,,
11049,0.16759708523750305,,172,,,
11071,,,172,0.020254937931895256,,
11071,,,172,,0.20161916315555573,
11072,,0.001,,,,
11099,,0.001,,,,
11099,0.2124543935060501,,173,,,
11135,,,173,0.020945515483617783,,
11135,,,173,,0.2006218582391739,
11136,,0.001,,,,
11149,,0.001,,,,
11149,0.20404407382011414,,174,,,
11199,,0.001,,,,
11199,0.25690850615501404,,174,,,
11199,,,174,0.01992257498204708,,
11199,,,174,,0.19945687055587769,
11200,,0.001,,,,
11249,,0.001,,,,
11249,0.09452199190855026,,175,,,
11263,,,175,0.01917998678982258,,
11263,,,175,,0.20017516613006592,
11264,,0.001,,,,
11299,,0.001,,,,
11299,0.17833051085472107,,176,,,
11327,,,176,0.019886136054992676,,
11327,,,176,,0.20090827345848083,
11328,,0.001,,,,
11349,,0.001,,,,
11349,0.18071149289608002,,177,,,
11391,,,177,0.022054389119148254,,
11391,,,177,,0.20118068158626556,
11392,,0.001,,,,
11399,,0.001,,,,
11399,0.12439687550067902,,178,,,
11449,,0.001,,,,
11449,0.1621675342321396,,178,,,
11455,,,178,0.018961356952786446,,
11455,,,178,,0.20102031528949738,
11456,,0.001,,,,
11499,,0.001,,,,
11499,0.2762503921985626,,179,,,
11519,,,179,0.021188728511333466,,
11519,,,179,,0.2000509649515152,
11520,,0.001,,,,
11549,,0.001,,,,
11549,0.20590567588806152,,180,,,
11583,,,180,0.02080628275871277,,
11583,,,180,,0.2003529667854309,
11584,,0.001,,,,
11599,,0.001,,,,
11599,0.14679890871047974,,181,,,
11647,,,181,0.02072810009121895,,
11647,,,181,,0.20069213211536407,
11648,,0.001,,,,
11649,,0.001,,,,
11649,0.21513555943965912,,182,,,
11699,,0.001,,,,
11699,0.16917897760868073,,182,,,
11711,,,182,0.02023252472281456,,
11711,,,182,,0.20037344098091125,
11712,,0.001,,,,
11749,,0.001,,,,
11749,0.23933517932891846,,183,,,
11775,,,183,0.022634247317910194,,
11775,,,183,,0.20258364081382751,
11776,,0.001,,,,
11799,,0.001,,,,
11799,0.155451238155365,,184,,,
11839,,,184,0.019867196679115295,,
11839,,,184,,0.2016829401254654,
11840,,0.001,,,,
11849,,0.001,,,,
11849,0.25561943650245667,,185,,,
11899,,0.001,,,,
11899,0.13723978400230408,,185,,,
11903,,,185,0.018775679171085358,,
11903,,,185,,0.20085489749908447,
11904,,0.001,,,,
11949,,0.001,,,,
11949,0.07400002330541611,,186,,,
11967,,,186,0.020739614963531494,,
11967,,,186,,0.198995903134346,
11968,,0.001,,,,
11999,,0.001,,,,
11999,0.28242477774620056,,187,,,
12031,,,187,0.019612794741988182,,
12031,,,187,,0.1988961100578308,
12032,,0.001,,,,
12049,,0.001,,,,
12049,0.21603870391845703,,188,,,
12095,,,188,0.020019428804516792,,
12095,,,188,,0.19971491396427155,
12096,,0.001,,,,
12099,,0.001,,,,
12099,0.32244884967803955,,189,,,
12149,,0.001,,,,
12149,0.2055007368326187,,189,,,
12159,,,189,0.02048640139400959,,
12159,,,189,,0.20240601897239685,
12160,,0.001,,,,
12199,,0.001,,,,
12199,0.21791288256645203,,190,,,
12223,,,190,0.022956548258662224,,
12223,,,190,,0.20265191793441772,
12224,,0.001,,,,
12249,,0.001,,,,
12249,0.19843429327011108,,191,,,
12287,,,191,0.021803174167871475,,
12287,,,191,,0.2047688513994217,
12288,,0.001,,,,
12299,,0.001,,,,
12299,0.205062136054039,,192,,,
12349,,0.001,,,,
12349,0.20278190076351166,,192,,,
12351,,,192,0.02124839462339878,,
12351,,,192,,0.20025382936000824,
12352,,0.001,,,,
12399,,0.001,,,,
12399,0.2664042115211487,,193,,,
12415,,,193,0.020348167046904564,,
12415,,,193,,0.20004475116729736,
12416,,0.001,,,,
12449,,0.001,,,,
12449,0.1448698341846466,,194,,,
12479,,,194,0.024812260642647743,,
12479,,,194,,0.19870887696743011,
12480,,0.001,,,,
12499,,0.001,,,,
12499,0.1953682005405426,,195,,,
12543,,,195,0.019319605082273483,,
12543,,,195,,0.20081695914268494,
12544,,0.001,,,,
12549,,0.001,,,,
12549,0.15298610925674438,,196,,,
12599,,0.001,,,,
12599,0.17138537764549255,,196,,,
12607,,,196,0.018357666209340096,,
12607,,,196,,0.19906292855739594,
12608,,0.001,,,,
12649,,0.001,,,,
12649,0.3378462791442871,,197,,,
12671,,,197,0.021267669275403023,,
12671,,,197,,0.20217864215373993,
12672,,0.001,,,,
12699,,0.001,,,,
12699,0.1808338761329651,,198,,,
12735,,,198,0.01912037655711174,,
12735,,,198,,0.20128977298736572,
12736,,0.001,,,,
12749,,0.001,,,,
12749,0.21837148070335388,,199,,,
12799,,0.001,,,,
12799,0.22308802604675293,,199,,,
12799,,,199,0.0205807164311409,,
12799,,,199,,0.19910019636154175,
12800,,0.001,,,,
12849,,0.001,,,,
12849,0.18563756346702576,,200,,,
12863,,,200,0.01822274923324585,,
12863,,,200,,0.19782690703868866,
12864,,0.001,,,,
12899,,0.001,,,,
12899,0.2046109437942505,,201,,,
12927,,,201,0.020181139931082726,,
12927,,,201,,0.20025339722633362,
12928,,0.001,,,,
12949,,0.001,,,,
12949,0.18746119737625122,,202,,,
12991,,,202,0.020800629630684853,,
12991,,,202,,0.1978873908519745,
12992,,0.001,,,,
12999,,0.001,,,,
12999,0.22871194779872894,,203,,,
13049,,0.001,,,,
13049,0.2753605246543884,,203,,,
13055,,,203,0.018307125195860863,,
13055,,,203,,0.19913648068904877,
13056,,0.001,,,,
13099,,0.001,,,,
13099,0.23758524656295776,,204,,,
13119,,,204,0.02569897100329399,,
13119,,,204,,0.2019137442111969,
13120,,0.001,,,,
13149,,0.001,,,,
13149,0.146720752120018,,205,,,
13183,,,205,0.020023610442876816,,
13183,,,205,,0.20535749197006226,
13184,,0.001,,,,
13199,,0.001,,,,
13199,0.21555204689502716,,206,,,
13247,,,206,0.018510250374674797,,
13247,,,206,,0.19711868464946747,
13248,,0.001,,,,
13249,,0.001,,,,
13249,0.08944731950759888,,207,,,
13299,,0.001,,,,
13299,0.19935894012451172,,207,,,
13311,,,207,0.023826155811548233,,
13311,,,207,,0.2081303596496582,
13312,,0.001,,,,
13349,,0.001,,,,
13349,0.3760177493095398,,208,,,
13375,,,208,0.01926230452954769,,
13375,,,208,,0.2011459320783615,
13376,,0.001,,,,
13399,,0.001,,,,
13399,0.1611061543226242,,209,,,
13439,,,209,0.019575417041778564,,
13439,,,209,,0.19883187115192413,
13440,,0.001,,,,
13449,,0.001,,,,
13449,0.28333809971809387,,210,,,
13499,,0.001,,,,
13499,0.1725378781557083,,210,,,
13503,,,210,0.01879318431019783,,
13503,,,210,,0.2006143182516098,
13504,,0.001,,,,
13549,,0.001,,,,
13549,0.21716833114624023,,211,,,
13567,,,211,0.01859102211892605,,
13567,,,211,,0.19517488777637482,
13568,,0.001,,,,
13599,,0.001,,,,
13599,0.2875328063964844,,212,,,
13631,,,212,0.019108187407255173,,
13631,,,212,,0.19884981215000153,
13632,,0.001,,,,
13649,,0.001,,,,
13649,0.15906216204166412,,213,,,
13695,,,213,0.018867097795009613,,
13695,,,213,,0.1983921378850937,
13696,,0.001,,,,
13699,,0.001,,,,
13699,0.2105524241924286,,214,,,
13749,,0.001,,,,
13749,0.061918050050735474,,214,,,
13759,,,214,0.01894117146730423,,
13759,,,214,,0.1978061944246292,
13760,,0.001,,,,
13799,,0.001,,,,
13799,0.14430084824562073,,215,,,
13823,,,215,0.018524697050452232,,
13823,,,215,,0.19875793159008026,
13824,,0.001,,,,
13849,,0.001,,,,
13849,0.21561966836452484,,216,,,
13887,,,216,0.01907702535390854,,
13887,,,216,,0.19910061359405518,
13888,,0.001,,,,
13899,,0.001,,,,
13899,0.167641282081604,,217,,,
13949,,0.001,,,,
13949,0.26448237895965576,,217,,,
13951,,,217,0.019394677132368088,,
13951,,,217,,0.20001894235610962,
13952,,0.001,,,,
13999,,0.001,,,,
13999,0.30528783798217773,,218,,,
14015,,,218,0.019186263903975487,,
14015,,,218,,0.19907371699810028,
14016,,0.001,,,,
14049,,0.001,,,,
14049,0.27880966663360596,,219,,,
14079,,,219,0.018658416345715523,,
14079,,,219,,0.198734849691391,
14080,,0.001,,,,
14099,,0.001,,,,
14099,0.11662141978740692,,220,,,
14143,,,220,0.018775302916765213,,
14143,,,220,,0.19851242005825043,
14144,,0.001,,,,
14149,,0.001,,,,
14149,0.16796588897705078,,221,,,
14199,,0.001,,,,
14199,0.17498721182346344,,221,,,
14207,,,221,0.018909024074673653,,
14207,,,221,,0.1958955079317093,
14208,,0.001,,,,
14249,,0.001,,,,
14249,0.16295461356639862,,222,,,
14271,,,222,0.019600078463554382,,
14271,,,222,,0.197870135307312,
14272,,0.001,,,,
14299,,0.001,,,,
14299,0.10448242723941803,,223,,,
14335,,,223,0.01910518668591976,,
14335,,,223,,0.19875165820121765,
14336,,0.001,,,,
14349,,0.001,,,,
14349,0.1796141117811203,,224,,,
14399,,0.001,,,,
14399,0.09773212671279907,,224,,,
14399,,,224,0.0191824808716774,,
14399,,,224,,0.19922922551631927,
14400,,0.001,,,,
14449,,0.001,,,,
14449,0.16088010370731354,,225,,,
14463,,,225,0.019643977284431458,,
14463,,,225,,0.19830167293548584,
14464,,0.001,,,,
14499,,0.001,,,,
14499,0.12523634731769562,,226,,,
14527,,,226,0.019332686439156532,,
14527,,,226,,0.1975589245557785,
14528,,0.001,,,,
14549,,0.001,,,,
14549,0.1157149225473404,,227,,,
14591,,,227,0.021587688475847244,,
14591,,,227,,0.2001575529575348,
14592,,0.001,,,,
14599,,0.001,,,,
14599,0.15764014422893524,,228,,,
14649,,0.001,,,,
14649,0.1828840970993042,,228,,,
14655,,,228,0.020163951441645622,,
14655,,,228,,0.20122523605823517,
14656,,0.001,,,,
14699,,0.001,,,,
14699,0.2569705545902252,,229,,,
14719,,,229,0.021451452746987343,,
14719,,,229,,0.19884471595287323,
14720,,0.001,,,,
14749,,0.001,,,,
14749,0.22328658401966095,,230,,,
14783,,,230,0.018221305683255196,,
14783,,,230,,0.19732244312763214,
14784,,0.001,,,,
14799,,0.001,,,,
14799,0.23625683784484863,,231,,,
14847,,,231,0.01863134652376175,,
14847,,,231,,0.19634243845939636,
14848,,0.001,,,,
14849,,0.001,,,,
14849,0.2165130078792572,,232,,,
14899,,0.001,,,,
14899,0.38626161217689514,,232,,,
14911,,,232,0.019902318716049194,,
14911,,,232,,0.19905638694763184,
14912,,0.001,,,,
14949,,0.001,,,,
14949,0.2018263190984726,,233,,,
14975,,,233,0.019858025014400482,,
14975,,,233,,0.1981739103794098,
14976,,0.001,,,,
14999,,0.001,,,,
14999,0.1757996380329132,,234,,,
15039,,,234,0.019960137084126472,,
15039,,,234,,0.19797654449939728,
15040,,0.001,,,,
15049,,0.001,,,,
15049,0.2692376673221588,,235,,,
15099,,0.001,,,,
15099,0.22201725840568542,,235,,,
15103,,,235,0.020571423694491386,,
15103,,,235,,0.2018412947654724,
15104,,0.001,,,,
15149,,0.001,,,,
15149,0.17502361536026,,236,,,
15167,,,236,0.019133834168314934,,
15167,,,236,,0.19720560312271118,
15168,,0.001,,,,
15199,,0.001,,,,
15199,0.19906266033649445,,237,,,
15231,,,237,0.0202037300914526,,
15231,,,237,,0.1979690045118332,
15232,,0.001,,,,
15249,,0.001,,,,
15249,0.2268708199262619,,238,,,
15295,,,238,0.019015498459339142,,
15295,,,238,,0.1975274682044983,
15296,,0.001,,,,
15299,,0.001,,,,
15299,0.19702525436878204,,239,,,
15349,,0.001,,,,
15349,0.2462860643863678,,239,,,
15359,,,239,0.019254451617598534,,
15359,,,239,,0.19700035452842712,
15360,,0.001,,,,
15399,,0.001,,,,
15399,0.2701960802078247,,240,,,
15423,,,240,0.021815497428178787,,
15423,,,240,,0.19711293280124664,
15424,,0.001,,,,
15449,,0.001,,,,
15449,0.18919363617897034,,241,,,
15487,,,241,0.01950368657708168,,
15487,,,241,,0.19820977747440338,
15488,,0.001,,,,
15499,,0.001,,,,
15499,0.1256328672170639,,242,,,
15549,,0.001,,,,
15549,0.1801435649394989,,242,,,
15551,,,242,0.018572816625237465,,
15551,,,242,,0.19837456941604614,
15552,,0.001,,,,
15599,,0.001,,,,
15599,0.19107192754745483,,243,,,
15615,,,243,0.0185706689953804,,
15615,,,243,,0.19946666061878204,
15616,,0.001,,,,
15649,,0.001,,,,
15649,0.08110688626766205,,244,,,
15679,,,244,0.019021909683942795,,
15679,,,244,,0.19602732360363007,
15680,,0.001,,,,
15699,,0.001,,,,
15699,0.2682015001773834,,245,,,
15743,,,245,0.01930803433060646,,
15743,,,245,,0.1976863294839859,
15744,,0.001,,,,
15749,,0.001,,,,
15749,0.24207651615142822,,246,,,
15799,,0.001,,,,
15799,0.2453065663576126,,246,,,
15807,,,246,0.022849656641483307,,
15807,,,246,,0.20001544058322906,
15808,,0.001,,,,
15849,,0.001,,,,
15849,0.26718831062316895,,247,,,
15871,,,247,0.018072908744215965,,
15871,,,247,,0.19810417294502258,
15872,,0.001,,,,
15899,,0.001,,,,
15899,0.22247330844402313,,248,,,
15935,,,248,0.018582478165626526,,
15935,,,248,,0.19747678935527802,
15936,,0.001,,,,
15949,,0.001,,,,
15949,0.1607425957918167,,249,,,
15999,,0.001,,,,
15999,0.17649441957473755,,249,,,
15999,,,249,0.018157117068767548,,
15999,,,249,,0.19686643779277802,
16000,,0.001,,,,
16049,,0.001,,,,
16049,0.21741418540477753,,250,,,
16063,,,250,0.019842050969600677,,
16063,,,250,,0.19872808456420898,
16064,,0.001,,,,
16099,,0.001,,,,
16099,0.24638058245182037,,251,,,
16127,,,251,0.01918196678161621,,
16127,,,251,,0.1980450451374054,
16128,,0.001,,,,
16149,,0.001,,,,
16149,0.1724664568901062,,252,,,
16191,,,252,0.01942513883113861,,
16191,,,252,,0.19655194878578186,
16192,,0.001,,,,
16199,,0.001,,,,
16199,0.16908711194992065,,253,,,
16249,,0.001,,,,
16249,0.278650164604187,,253,,,
16255,,,253,0.01851436123251915,,
16255,,,253,,0.19921232759952545,
16256,,0.001,,,,
16299,,0.001,,,,
16299,0.196486234664917,,254,,,
16319,,,254,0.019896285608410835,,
16319,,,254,,0.20011062920093536,
16320,,0.001,,,,
16349,,0.001,,,,
16349,0.20110546052455902,,255,,,
16383,,,255,0.0179055817425251,,
16383,,,255,,0.19866198301315308,
16384,,0.001,,,,
16399,,0.001,,,,
16399,0.18461726605892181,,256,,,
16447,,,256,0.019462302327156067,,
16447,,,256,,0.19940738379955292,
16448,,0.001,,,,
16449,,0.001,,,,
16449,0.1087738424539566,,257,,,
16499,,0.001,,,,
16499,0.20144100487232208,,257,,,
16511,,,257,0.01797858253121376,,
16511,,,257,,0.19627584517002106,
16512,,0.001,,,,
16549,,0.001,,,,
16549,0.23580613732337952,,258,,,
16575,,,258,0.019950589165091515,,
16575,,,258,,0.19871771335601807,
16576,,0.001,,,,
16599,,0.001,,,,
16599,0.17935191094875336,,259,,,
16639,,,259,0.018137523904442787,,
16639,,,259,,0.19559676945209503,
16640,,0.001,,,,
16649,,0.001,,,,
16649,0.16459019482135773,,260,,,
16699,,0.001,,,,
16699,0.19782455265522003,,260,,,
16703,,,260,0.01962512545287609,,
16703,,,260,,0.195194274187088,
16704,,0.001,,,,
16749,,0.001,,,,
16749,0.18301045894622803,,261,,,
16767,,,261,0.02112586796283722,,
16767,,,261,,0.20069009065628052,
16768,,0.001,,,,
16799,,0.001,,,,
16799,0.23847472667694092,,262,,,
16831,,,262,0.01936420239508152,,
16831,,,262,,0.19959132373332977,
16832,,0.001,,,,
16849,,0.001,,,,
16849,0.2216215878725052,,263,,,
16895,,,263,0.018926873803138733,,
16895,,,263,,0.200425386428833,
16896,,0.001,,,,
16899,,0.001,,,,
16899,0.28753453493118286,,264,,,
16949,,0.001,,,,
16949,0.23193366825580597,,264,,,
16959,,,264,0.019281301647424698,,
16959,,,264,,0.19675396382808685,
16960,,0.001,,,,
16999,,0.001,,,,
16999,0.18568696081638336,,265,,,
17023,,,265,0.01959460973739624,,
17023,,,265,,0.1975208967924118,
17024,,0.001,,,,
17049,,0.001,,,,
17049,0.2308679074048996,,266,,,
17087,,,266,0.020150600001215935,,
17087,,,266,,0.1977701634168625,
17088,,0.001,,,,
17099,,0.001,,,,
17099,0.19209875166416168,,267,,,
17149,,0.001,,,,
17149,0.2065153419971466,,267,,,
17151,,,267,0.019288554787635803,,
17151,,,267,,0.1953561007976532,
17152,,0.001,,,,
17199,,0.001,,,,
17199,0.30037611722946167,,268,,,
17215,,,268,0.019247399643063545,,
17215,,,268,,0.19670014083385468,
17216,,0.001,,,,
17249,,0.001,,,,
17249,0.18951515853405,,269,,,
17279,,,269,0.018048949539661407,,
17279,,,269,,0.19673986732959747,
17280,,0.001,,,,
17299,,0.001,,,,
17299,0.2394120991230011,,270,,,
17343,,,270,0.018576733767986298,,
17343,,,270,,0.19914722442626953,
17344,,0.001,,,,
17349,,0.001,,,,
17349,0.16638019680976868,,271,,,
17399,,0.001,,,,
17399,0.20845839381217957,,271,,,
17407,,,271,0.017811352387070656,,
17407,,,271,,0.19806891679763794,
17408,,0.001,,,,
17449,,0.001,,,,
17449,0.12521088123321533,,272,,,
17471,,,272,0.019368860870599747,,
17471,,,272,,0.20013634860515594,
17472,,0.001,,,,
17499,,0.001,,,,
17499,0.21851150691509247,,273,,,
17535,,,273,0.018867267295718193,,
17535,,,273,,0.1945214569568634,
17536,,0.001,,,,
17549,,0.001,,,,
17549,0.21000529825687408,,274,,,
17599,,0.001,,,,
17599,0.13753783702850342,,274,,,
17599,,,274,0.022262124344706535,,
17599,,,274,,0.19634290039539337,
17600,,0.001,,,,
17649,,0.001,,,,
17649,0.24766212701797485,,275,,,
17663,,,275,0.019822025671601295,,
17663,,,275,,0.19626592099666595,
17664,,0.001,,,,
17699,,0.001,,,,
17699,0.16738460958003998,,276,,,
17727,,,276,0.027521947398781776,,
17727,,,276,,0.20265261828899384,
17728,,0.001,,,,
17749,,0.001,,,,
17749,0.18535803258419037,,277,,,
17791,,,277,0.019002212211489677,,
17791,,,277,,0.2018755078315735,
17792,,0.001,,,,
17799,,0.001,,,,
17799,0.1901918351650238,,278,,,
17849,,0.001,,,,
17849,0.21719829738140106,,278,,,
17855,,,278,0.018095752224326134,,
17855,,,278,,0.19309738278388977,
17856,,0.001,,,,
17899,,0.001,,,,
17899,0.19025367498397827,,279,,,
17919,,,279,0.01739400625228882,,
17919,,,279,,0.19667431712150574,
17920,,0.001,,,,
17949,,0.001,,,,
17949,0.1613825112581253,,280,,,
17983,,,280,0.018001919612288475,,
17983,,,280,,0.1974913775920868,
17984,,0.001,,,,
17999,,0.001,,,,
17999,0.22473284602165222,,281,,,
18047,,,281,0.018241949379444122,,
18047,,,281,,0.197013258934021,
18048,,0.001,,,,
18049,,0.001,,,,
18049,0.25728142261505127,,282,,,
18099,,0.001,,,,
18099,0.21598197519779205,,282,,,
18111,,,282,0.019250698387622833,,
18111,,,282,,0.19739213585853577,
18112,,0.001,,,,
18149,,0.001,,,,
18149,0.17644836008548737,,283,,,
18175,,,283,0.025372138246893883,,
18175,,,283,,0.1965721845626831,
18176,,0.001,,,,
18199,,0.001,,,,
18199,0.23121030628681183,,284,,,
18239,,,284,0.021423131227493286,,
18239,,,284,,0.195265993475914,
18240,,0.001,,,,
18249,,0.001,,,,
18249,0.23294924199581146,,285,,,
18299,,0.001,,,,
18299,0.20733147859573364,,285,,,
18303,,,285,0.021560244262218475,,
18303,,,285,,0.2009885162115097,
18304,,0.001,,,,
18349,,0.001,,,,
18349,0.2254486382007599,,286,,,
18367,,,286,0.01986473798751831,,
18367,,,286,,0.19923508167266846,
18368,,0.001,,,,
18399,,0.001,,,,
18399,0.298872172832489,,287,,,
18431,,,287,0.022506920620799065,,
18431,,,287,,0.19585931301116943,
18432,,0.001,,,,
18449,,0.001,,,,
18449,0.17984403669834137,,288,,,
18495,,,288,0.019547948613762856,,
18495,,,288,,0.19797353446483612,
18496,,0.001,,,,
18499,,0.001,,,,
18499,0.16609324514865875,,289,,,
18549,,0.001,,,,
18549,0.09245357662439346,,289,,,
18559,,,289,0.020156368613243103,,
18559,,,289,,0.19633997976779938,
18560,,0.001,,,,
18599,,0.001,,,,
18599,0.3329181373119354,,290,,,
18623,,,290,0.019324006512761116,,
18623,,,290,,0.19760896265506744,
18624,,0.001,,,,
18649,,0.001,,,,
18649,0.19302643835544586,,291,,,
18687,,,291,0.01922299526631832,,
18687,,,291,,0.19722788035869598,
18688,,0.001,,,,
18699,,0.001,,,,
18699,0.16208001971244812,,292,,,
18749,,0.001,,,,
18749,0.10343106836080551,,292,,,
18751,,,292,0.01919923909008503,,
18751,,,292,,0.20038695633411407,
18752,,0.001,,,,
18799,,0.001,,,,
18799,0.16472703218460083,,293,,,
18815,,,293,0.017201721668243408,,
18815,,,293,,0.19653764367103577,
18816,,0.001,,,,
18849,,0.001,,,,
18849,0.23091807961463928,,294,,,
18879,,,294,0.020192908123135567,,
18879,,,294,,0.19805267453193665,
18880,,0.001,,,,
18899,,0.001,,,,
18899,0.18534347414970398,,295,,,
18943,,,295,0.01879979483783245,,
18943,,,295,,0.19213919341564178,
18944,,0.001,,,,
18949,,0.001,,,,
18949,0.18245483934879303,,296,,,
18999,,0.001,,,,
18999,0.18468251824378967,,296,,,
19007,,,296,0.01894235983490944,,
19007,,,296,,0.19502149522304535,
19008,,0.001,,,,
19049,,0.001,,,,
19049,0.21904432773590088,,297,,,
19071,,,297,0.01925763487815857,,
19071,,,297,,0.19768694043159485,
19072,,0.001,,,,
19099,,0.001,,,,
19099,0.16940240561962128,,298,,,
19135,,,298,0.01914959028363228,,
19135,,,298,,0.19623303413391113,
19136,,0.001,,,,
19149,,0.001,,,,
19149,0.18532463908195496,,299,,,
19199,,0.001,,,,
19199,0.22858557105064392,,299,,,
19199,,,299,0.01937255635857582,,
19199,,,299,,0.19510549306869507,
19200,,0.001,,,,
19249,,0.001,,,,
19249,0.241864874958992,,300,,,
19263,,,300,0.021685607731342316,,
19263,,,300,,0.19718073308467865,
19264,,0.001,,,,
19299,,0.001,,,,
19299,0.1500057429075241,,301,,,
19327,,,301,0.018595978617668152,,
19327,,,301,,0.19585469365119934,
19328,,0.001,,,,
19349,,0.001,,,,
19349,0.20073772966861725,,302,,,
19391,,,302,0.018546896055340767,,
19391,,,302,,0.19562923908233643,
19392,,0.001,,,,
19399,,0.001,,,,
19399,0.2135484516620636,,303,,,
19449,,0.001,,,,
19449,0.19102135300636292,,303,,,
19455,,,303,0.017696209251880646,,
19455,,,303,,0.1947687268257141,
19456,,0.001,,,,
19499,,0.001,,,,
19499,0.308404803276062,,304,,,
19519,,,304,0.017872409895062447,,
19519,,,304,,0.19557307660579681,
19520,,0.001,,,,
19549,,0.001,,,,
19549,0.19337955117225647,,305,,,
19583,,,305,0.01876913011074066,,
19583,,,305,,0.19372664391994476,
19584,,0.001,,,,
19599,,0.001,,,,
19599,0.16863788664340973,,306,,,
19647,,,306,0.023332536220550537,,
19647,,,306,,0.1981494426727295,
19648,,0.001,,,,
19649,,0.001,,,,
19649,0.19254182279109955,,307,,,
19699,,0.001,,,,
19699,0.13509780168533325,,307,,,
19711,,,307,0.019552480429410934,,
19711,,,307,,0.19838693737983704,
19712,,0.001,,,,
19749,,0.001,,,,
19749,0.17577248811721802,,308,,,
19775,,,308,0.018401268869638443,,
19775,,,308,,0.19623270630836487,
19776,,0.001,,,,
19799,,0.001,,,,
19799,0.270236998796463,,309,,,
19839,,,309,0.017736414447426796,,
19839,,,309,,0.19340147078037262,
19840,,0.001,,,,
19849,,0.001,,,,
19849,0.2500886917114258,,310,,,
19899,,0.001,,,,
19899,0.2660159170627594,,310,,,
19903,,,310,0.01822298765182495,,
19903,,,310,,0.19381673634052277,
19904,,0.001,,,,
19949,,0.001,,,,
19949,0.20386143028736115,,311,,,
19967,,,311,0.018142621964216232,,
19967,,,311,,0.19462262094020844,
19968,,0.001,,,,
19999,,0.001,,,,
19999,0.06383153796195984,,312,,,
20031,,,312,0.019535720348358154,,
20031,,,312,,0.19447968900203705,
20032,,0.001,,,,
20049,,0.001,,,,
20049,0.18210673332214355,,313,,,
20095,,,313,0.022097354754805565,,
20095,,,313,,0.19684818387031555,
20096,,0.001,,,,
20099,,0.001,,,,
20099,0.11665968596935272,,314,,,
20149,,0.001,,,,
20149,0.2620091438293457,,314,,,
20159,,,314,0.019713567569851875,,
20159,,,314,,0.1963229775428772,
20160,,0.001,,,,
20199,,0.001,,,,
20199,0.23268477618694305,,315,,,
20223,,,315,0.01963762380182743,,
20223,,,315,,0.19479800760746002,
20224,,0.001,,,,
20249,,0.001,,,,
20249,0.2280396670103073,,316,,,
20287,,,316,0.018133796751499176,,
20287,,,316,,0.19363997876644135,
20288,,0.001,,,,
20299,,0.001,,,,
20299,0.23650012910366058,,317,,,
20349,,0.001,,,,
20349,0.10194622725248337,,317,,,
20351,,,317,0.01908591017127037,,
20351,,,317,,0.19531910121440887,
20352,,0.001,,,,
20399,,0.001,,,,
20399,0.1611647754907608,,318,,,
20415,,,318,0.020892320200800896,,
20415,,,318,,0.19593502581119537,
20416,,0.001,,,,
20449,,0.001,,,,
20449,0.12664401531219482,,319,,,
20479,,,319,0.018942348659038544,,
20479,,,319,,0.19869011640548706,
20480,,0.001,,,,
20499,,0.001,,,,
20499,0.17261070013046265,,320,,,
20543,,,320,0.018428193405270576,,
20543,,,320,,0.19406567513942719,
20544,,0.001,,,,
20549,,0.001,,,,
20549,0.15994589030742645,,321,,,
20599,,0.001,,,,
20599,0.17957937717437744,,321,,,
20607,,,321,0.01879826746881008,,
20607,,,321,,0.1974954903125763,
20608,,0.001,,,,
20649,,0.001,,,,
20649,0.24893903732299805,,322,,,
20671,,,322,0.017804645001888275,,
20671,,,322,,0.1968206763267517,
20672,,0.001,,,,
20699,,0.001,,,,
20699,0.28113439679145813,,323,,,
20735,,,323,0.018503928557038307,,
20735,,,323,,0.1955111026763916,
20736,,0.001,,,,
