lr-Adam,train_loss_step,step,epoch,val_loss,train_loss_epoch,test_loss
,0.17351603507995605,10349,161,,,
,,10367,161,0.028017261996865273,,
,,10367,161,,0.2176867127418518,
0.001,,10368,,,,
0.001,,10399,,,,
,0.2559311091899872,10399,162,,,
,,10431,162,0.02832036092877388,,
,,10431,162,,0.21852633357048035,
0.001,,10432,,,,
0.001,,10449,,,,
,0.2321394383907318,10449,163,,,
,,10495,163,0.02818264439702034,,
,,10495,163,,0.2203821837902069,
0.001,,10496,,,,
0.001,,10499,,,,
,0.31303495168685913,10499,164,,,
0.001,,10549,,,,
,0.14113037288188934,10549,164,,,
,,10559,164,0.026910977438092232,,
,,10559,164,,0.217916339635849,
0.001,,10560,,,,
0.001,,10599,,,,
,0.22658543288707733,10599,165,,,
,,10623,165,0.02809620276093483,,
,,10623,165,,0.2151450216770172,
0.001,,10624,,,,
0.001,,10649,,,,
,0.21818982064723969,10649,166,,,
,,10687,166,0.03268571197986603,,
,,10687,166,,0.21794667840003967,
0.001,,10688,,,,
0.001,,10699,,,,
,0.19918757677078247,10699,167,,,
0.001,,10749,,,,
,0.2511827051639557,10749,167,,,
,,10751,167,0.031186044216156006,,
,,10751,167,,0.21994005143642426,
0.001,,10752,,,,
0.001,,10799,,,,
,0.1815071552991867,10799,168,,,
,,10815,168,0.02571708709001541,,
,,10815,168,,0.2198488414287567,
0.001,,10816,,,,
0.001,,10849,,,,
,0.22891484200954437,10849,169,,,
,,10879,169,0.02641439251601696,,
,,10879,169,,0.21447107195854187,
0.001,,10880,,,,
0.001,,10899,,,,
,0.14815999567508698,10899,170,,,
,,10943,170,0.027771534398198128,,
,,10943,170,,0.21558737754821777,
0.001,,10944,,,,
0.001,,10949,,,,
,0.19883452355861664,10949,171,,,
0.001,,10999,,,,
,0.24169737100601196,10999,171,,,
,,11007,171,0.027884503826498985,,
,,11007,171,,0.21637214720249176,
0.001,,11008,,,,
0.001,,11049,,,,
,0.31262096762657166,11049,172,,,
,,11071,172,0.028038041666150093,,
,,11071,172,,0.21702738106250763,
0.001,,11072,,,,
0.001,,11099,,,,
,0.25551992654800415,11099,173,,,
,,11135,173,0.02560511790215969,,
,,11135,173,,0.21540825068950653,
0.001,,11136,,,,
0.001,,11149,,,,
,0.1752391904592514,11149,174,,,
0.001,,11199,,,,
,0.16338872909545898,11199,174,,,
,,11199,174,0.02576485276222229,,
,,11199,174,,0.2158050537109375,
0.001,,11200,,,,
0.001,,11249,,,,
,0.31596434116363525,11249,175,,,
,,11263,175,0.027356749400496483,,
,,11263,175,,0.2152952253818512,
0.001,,11264,,,,
0.001,,11299,,,,
,0.2278023064136505,11299,176,,,
,,11327,176,0.02638196386396885,,
,,11327,176,,0.214199960231781,
0.001,,11328,,,,
0.001,,11349,,,,
,0.19346235692501068,11349,177,,,
,,11391,177,0.027424782514572144,,
,,11391,177,,0.21856723725795746,
0.001,,11392,,,,
0.001,,11399,,,,
,0.1814110428094864,11399,178,,,
0.001,,11449,,,,
,0.1063234955072403,11449,178,,,
,,11455,178,0.025783495977520943,,
,,11455,178,,0.21352656185626984,
0.001,,11456,,,,
0.001,,11499,,,,
,0.3204134702682495,11499,179,,,
,,11519,179,0.027338247746229172,,
,,11519,179,,0.21455204486846924,
0.001,,11520,,,,
0.001,,11549,,,,
,0.17600776255130768,11549,180,,,
,,11583,180,0.02682594209909439,,
,,11583,180,,0.21401569247245789,
0.001,,11584,,,,
0.001,,11599,,,,
,0.18882156908512115,11599,181,,,
,,11647,181,0.028869902715086937,,
,,11647,181,,0.21581469476222992,
0.001,,11648,,,,
0.001,,11649,,,,
,0.20250003039836884,11649,182,,,
0.001,,11699,,,,
,0.25326165556907654,11699,182,,,
,,11711,182,0.026537049561738968,,
,,11711,182,,0.21477925777435303,
0.001,,11712,,,,
0.001,,11749,,,,
,0.23358556628227234,11749,183,,,
,,11775,183,0.025822682306170464,,
,,11775,183,,0.21474826335906982,
0.001,,11776,,,,
0.001,,11799,,,,
,0.24657905101776123,11799,184,,,
,,11839,184,0.024806665256619453,,
,,11839,184,,0.21463336050510406,
0.001,,11840,,,,
0.001,,11849,,,,
,0.2749587595462799,11849,185,,,
0.001,,11899,,,,
,0.1970081329345703,11899,185,,,
,,11903,185,0.027355635538697243,,
,,11903,185,,0.21247757971286774,
0.001,,11904,,,,
0.001,,11949,,,,
,0.19800934195518494,11949,186,,,
,,11967,186,0.02715153805911541,,
,,11967,186,,0.21278387308120728,
0.001,,11968,,,,
0.001,,11999,,,,
,0.12044954299926758,11999,187,,,
,,12031,187,0.026681028306484222,,
,,12031,187,,0.21260413527488708,
0.001,,12032,,,,
0.001,,12049,,,,
,0.21273836493492126,12049,188,,,
,,12095,188,0.02596106566488743,,
,,12095,188,,0.21323825418949127,
0.001,,12096,,,,
0.001,,12099,,,,
,0.20242102444171906,12099,189,,,
0.001,,12149,,,,
,0.20567451417446136,12149,189,,,
,,12159,189,0.025455115363001823,,
,,12159,189,,0.21275067329406738,
0.001,,12160,,,,
0.001,,12199,,,,
,0.22437795996665955,12199,190,,,
,,12223,190,0.025183621793985367,,
,,12223,190,,0.2156597524881363,
0.001,,12224,,,,
0.001,,12249,,,,
,0.2412876933813095,12249,191,,,
,,12287,191,0.025932876393198967,,
,,12287,191,,0.21317867934703827,
0.001,,12288,,,,
0.001,,12299,,,,
,0.25185921788215637,12299,192,,,
0.001,,12349,,,,
,0.18564149737358093,12349,192,,,
,,12351,192,0.027598697692155838,,
,,12351,192,,0.21162205934524536,
0.001,,12352,,,,
0.001,,12399,,,,
,0.19956733286380768,12399,193,,,
,,12415,193,0.02597101218998432,,
,,12415,193,,0.21514803171157837,
0.001,,12416,,,,
0.001,,12449,,,,
,0.19146545231342316,12449,194,,,
,,12479,194,0.027744110673666,,
,,12479,194,,0.21596185863018036,
0.001,,12480,,,,
0.001,,12499,,,,
,0.2499731332063675,12499,195,,,
,,12543,195,0.02519838511943817,,
,,12543,195,,0.21345113217830658,
0.001,,12544,,,,
0.001,,12549,,,,
,0.22623273730278015,12549,196,,,
0.001,,12599,,,,
,0.2628649175167084,12599,196,,,
,,12607,196,0.025105876848101616,,
,,12607,196,,0.21158333122730255,
0.001,,12608,,,,
0.001,,12649,,,,
,0.1523457020521164,12649,197,,,
,,12671,197,0.025443239137530327,,
,,12671,197,,0.21626201272010803,
0.001,,12672,,,,
0.001,,12699,,,,
,0.20102834701538086,12699,198,,,
,,12735,198,0.024565760046243668,,
,,12735,198,,0.2154291272163391,
0.001,,12736,,,,
0.001,,12749,,,,
,0.22872161865234375,12749,199,,,
0.001,,12799,,,,
,0.17050708830356598,12799,199,,,
,,12799,199,0.025032496079802513,,
,,12799,199,,0.2147907167673111,
0.001,,12800,,,,
0.001,,12849,,,,
,0.20686088502407074,12849,200,,,
,,12863,200,0.026981588453054428,,
,,12863,200,,0.21364903450012207,
0.001,,12864,,,,
0.001,,12899,,,,
,0.09784461557865143,12899,201,,,
,,12927,201,0.028860166668891907,,
,,12927,201,,0.21337640285491943,
0.001,,12928,,,,
0.001,,12949,,,,
,0.12806223332881927,12949,202,,,
,,12991,202,0.026468170806765556,,
,,12991,202,,0.21335212886333466,
0.001,,12992,,,,
0.001,,12999,,,,
,0.22494564950466156,12999,203,,,
0.001,,13049,,,,
,0.1216973289847374,13049,203,,,
,,13055,203,0.025967977941036224,,
,,13055,203,,0.21249788999557495,
0.001,,13056,,,,
0.001,,13099,,,,
,0.17418980598449707,13099,204,,,
,,13119,204,0.027926478534936905,,
,,13119,204,,0.21822071075439453,
0.001,,13120,,,,
0.001,,13149,,,,
,0.20242121815681458,13149,205,,,
,,13183,205,0.025952434167265892,,
,,13183,205,,0.21397621929645538,
0.001,,13184,,,,
0.001,,13199,,,,
,0.1684139519929886,13199,206,,,
,,13247,206,0.024624062702059746,,
,,13247,206,,0.21203438937664032,
0.001,,13248,,,,
0.001,,13249,,,,
,0.19554279744625092,13249,207,,,
0.001,,13299,,,,
,0.15108126401901245,13299,207,,,
,,13311,207,0.02628789283335209,,
,,13311,207,,0.21097303926944733,
0.001,,13312,,,,
0.001,,13349,,,,
,0.19432222843170166,13349,208,,,
,,13375,208,0.025948571041226387,,
,,13375,208,,0.21256551146507263,
0.001,,13376,,,,
0.001,,13399,,,,
,0.2728017270565033,13399,209,,,
,,13439,209,0.024945814162492752,,
,,13439,209,,0.21310736238956451,
0.001,,13440,,,,
0.001,,13449,,,,
,0.1220613569021225,13449,210,,,
0.001,,13499,,,,
,0.33756232261657715,13499,210,,,
,,13503,210,0.024449631571769714,,
,,13503,210,,0.21036790311336517,
0.001,,13504,,,,
0.001,,13549,,,,
,0.19320820271968842,13549,211,,,
,,13567,211,0.02458060532808304,,
,,13567,211,,0.21162842214107513,
0.001,,13568,,,,
0.001,,13599,,,,
,0.1966223567724228,13599,212,,,
,,13631,212,0.02407570369541645,,
,,13631,212,,0.21082720160484314,
0.001,,13632,,,,
0.001,,13649,,,,
,0.25800958275794983,13649,213,,,
,,13695,213,0.023921683430671692,,
,,13695,213,,0.21103419363498688,
0.001,,13696,,,,
0.001,,13699,,,,
,0.16327184438705444,13699,214,,,
0.001,,13749,,,,
,0.22338062524795532,13749,214,,,
,,13759,214,0.025557834655046463,,
,,13759,214,,0.20947012305259705,
0.001,,13760,,,,
0.001,,13799,,,,
,0.3329660892486572,13799,215,,,
,,13823,215,0.02506239525973797,,
,,13823,215,,0.20926342904567719,
0.001,,13824,,,,
0.001,,13849,,,,
,0.3033728301525116,13849,216,,,
,,13887,216,0.02642536722123623,,
,,13887,216,,0.21323396265506744,
0.001,,13888,,,,
0.001,,13899,,,,
,0.23293662071228027,13899,217,,,
0.001,,13949,,,,
,0.2694661319255829,13949,217,,,
,,13951,217,0.02484494261443615,,
,,13951,217,,0.21183300018310547,
0.001,,13952,,,,
0.001,,13999,,,,
,0.20550014078617096,13999,218,,,
,,14015,218,0.02609991282224655,,
,,14015,218,,0.21189375221729279,
0.001,,14016,,,,
0.001,,14049,,,,
,0.3084421455860138,14049,219,,,
,,14079,219,0.027337361127138138,,
,,14079,219,,0.21305708587169647,
0.001,,14080,,,,
0.001,,14099,,,,
,0.08698350191116333,14099,220,,,
,,14143,220,0.0243361983448267,,
,,14143,220,,0.2121225744485855,
0.001,,14144,,,,
0.001,,14149,,,,
,0.20355355739593506,14149,221,,,
0.001,,14199,,,,
,0.19714707136154175,14199,221,,,
,,14207,221,0.025345733389258385,,
,,14207,221,,0.21112558245658875,
0.001,,14208,,,,
0.001,,14249,,,,
,0.14548055827617645,14249,222,,,
,,14271,222,0.024981286376714706,,
,,14271,222,,0.21198832988739014,
0.001,,14272,,,,
0.001,,14299,,,,
,0.2932642102241516,14299,223,,,
,,14335,223,0.024528173729777336,,
,,14335,223,,0.21021440625190735,
0.001,,14336,,,,
0.001,,14349,,,,
,0.2186681479215622,14349,224,,,
0.001,,14399,,,,
,0.29281747341156006,14399,224,,,
,,14399,224,0.026984959840774536,,
,,14399,224,,0.20991018414497375,
0.001,,14400,,,,
0.001,,14449,,,,
,0.20808815956115723,14449,225,,,
,,14463,225,0.02359105832874775,,
,,14463,225,,0.21267995238304138,
0.001,,14464,,,,
0.001,,14499,,,,
,0.19010786712169647,14499,226,,,
,,14527,226,0.023384854197502136,,
,,14527,226,,0.21138988435268402,
0.001,,14528,,,,
0.001,,14549,,,,
,0.19882792234420776,14549,227,,,
,,14591,227,0.027235213667154312,,
,,14591,227,,0.20889848470687866,
0.001,,14592,,,,
0.001,,14599,,,,
,0.3000328540802002,14599,228,,,
0.001,,14649,,,,
,0.1555975079536438,14649,228,,,
,,14655,228,0.02500740997493267,,
,,14655,228,,0.21069450676441193,
0.001,,14656,,,,
0.001,,14699,,,,
,0.2116675078868866,14699,229,,,
,,14719,229,0.02362481690943241,,
,,14719,229,,0.20741204917430878,
0.001,,14720,,,,
0.001,,14749,,,,
,0.20929771661758423,14749,230,,,
,,14783,230,0.02511999011039734,,
,,14783,230,,0.20904487371444702,
0.001,,14784,,,,
0.001,,14799,,,,
,0.24207532405853271,14799,231,,,
,,14847,231,0.024761471897363663,,
,,14847,231,,0.2105511724948883,
0.001,,14848,,,,
0.001,,14849,,,,
,0.19358129799365997,14849,232,,,
0.001,,14899,,,,
,0.24302181601524353,14899,232,,,
,,14911,232,0.02354838326573372,,
,,14911,232,,0.2088456004858017,
0.001,,14912,,,,
0.001,,14949,,,,
,0.2341349720954895,14949,233,,,
,,14975,233,0.025816816836595535,,
,,14975,233,,0.21266523003578186,
0.001,,14976,,,,
0.001,,14999,,,,
,0.1759742945432663,14999,234,,,
,,15039,234,0.0248444564640522,,
,,15039,234,,0.21530279517173767,
0.001,,15040,,,,
0.001,,15049,,,,
,0.18781983852386475,15049,235,,,
0.001,,15099,,,,
,0.20575036108493805,15099,235,,,
,,15103,235,0.02606510929763317,,
,,15103,235,,0.21188120543956757,
0.001,,15104,,,,
0.001,,15149,,,,
,0.2695218324661255,15149,236,,,
,,15167,236,0.024710776284337044,,
,,15167,236,,0.2098170518875122,
0.001,,15168,,,,
0.001,,15199,,,,
,0.16611939668655396,15199,237,,,
,,15231,237,0.026207247748970985,,
,,15231,237,,0.21151673793792725,
0.001,,15232,,,,
0.001,,15249,,,,
,0.1882670819759369,15249,238,,,
,,15295,238,0.027489416301250458,,
,,15295,238,,0.21091949939727783,
0.001,,15296,,,,
0.001,,15299,,,,
,0.16889816522598267,15299,239,,,
0.001,,15349,,,,
,0.2854022681713104,15349,239,,,
,,15359,239,0.024279940873384476,,
,,15359,239,,0.21099087595939636,
0.001,,15360,,,,
0.001,,15399,,,,
,0.1477307826280594,15399,240,,,
,,15423,240,0.023566382005810738,,
,,15423,240,,0.20966097712516785,
0.001,,15424,,,,
0.001,,15449,,,,
,0.2317838817834854,15449,241,,,
,,15487,241,0.023229386657476425,,
,,15487,241,,0.21054993569850922,
0.001,,15488,,,,
0.001,,15499,,,,
,0.22035348415374756,15499,242,,,
0.001,,15549,,,,
,0.22501559555530548,15549,242,,,
,,15551,242,0.02481635846197605,,
,,15551,242,,0.2106873244047165,
0.001,,15552,,,,
0.001,,15599,,,,
,0.23074029386043549,15599,243,,,
,,15615,243,0.02753499709069729,,
,,15615,243,,0.20922428369522095,
0.001,,15616,,,,
0.001,,15649,,,,
,0.21120359003543854,15649,244,,,
,,15679,244,0.02495427243411541,,
,,15679,244,,0.2095477432012558,
0.001,,15680,,,,
0.001,,15699,,,,
,0.24870362877845764,15699,245,,,
,,15743,245,0.02373453788459301,,
,,15743,245,,0.20642785727977753,
0.001,,15744,,,,
0.001,,15749,,,,
,0.22121137380599976,15749,246,,,
0.001,,15799,,,,
,0.2716396749019623,15799,246,,,
,,15807,246,0.02324659377336502,,
,,15807,246,,0.20902885496616364,
0.001,,15808,,,,
0.001,,15849,,,,
,0.27015194296836853,15849,247,,,
,,15871,247,0.023599492385983467,,
,,15871,247,,0.2087002694606781,
0.001,,15872,,,,
0.001,,15899,,,,
,0.2662135362625122,15899,248,,,
,,15935,248,0.02448449097573757,,
,,15935,248,,0.21007557213306427,
0.001,,15936,,,,
0.001,,15949,,,,
,0.2429567128419876,15949,249,,,
0.001,,15999,,,,
,0.2829931974411011,15999,249,,,
,,15999,249,0.025410667061805725,,
,,15999,249,,0.21019692718982697,
0.001,,16000,,,,
0.001,,16049,,,,
,0.2966907322406769,16049,250,,,
,,16063,250,0.02437947690486908,,
,,16063,250,,0.21143388748168945,
0.001,,16064,,,,
0.001,,16099,,,,
,0.23270606994628906,16099,251,,,
,,16127,251,0.023111617192626,,
,,16127,251,,0.20876571536064148,
0.001,,16128,,,,
0.001,,16149,,,,
,0.228380486369133,16149,252,,,
,,16191,252,0.024915780872106552,,
,,16191,252,,0.2115558534860611,
0.001,,16192,,,,
0.001,,16199,,,,
,0.1696309745311737,16199,253,,,
0.001,,16249,,,,
,0.13824205100536346,16249,253,,,
,,16255,253,0.023704370483756065,,
,,16255,253,,0.2087627351284027,
0.001,,16256,,,,
0.001,,16299,,,,
,0.2818807065486908,16299,254,,,
,,16319,254,0.0272111427038908,,
,,16319,254,,0.21157260239124298,
0.001,,16320,,,,
0.001,,16349,,,,
,0.16632142663002014,16349,255,,,
,,16383,255,0.02422293834388256,,
,,16383,255,,0.20982278883457184,
0.001,,16384,,,,
0.001,,16399,,,,
,0.10577686131000519,16399,256,,,
,,16447,256,0.027331188321113586,,
,,16447,256,,0.2092134803533554,
0.001,,16448,,,,
0.001,,16449,,,,
,0.14253751933574677,16449,257,,,
0.001,,16499,,,,
,0.26571938395500183,16499,257,,,
,,16511,257,0.023601176217198372,,
,,16511,257,,0.21016955375671387,
0.001,,16512,,,,
0.001,,16549,,,,
,0.287926584482193,16549,258,,,
,,16575,258,0.024648495018482208,,
,,16575,258,,0.2085547000169754,
0.001,,16576,,,,
0.001,,16599,,,,
,0.2424103021621704,16599,259,,,
,,16639,259,0.02509669028222561,,
,,16639,259,,0.21000973880290985,
0.001,,16640,,,,
0.001,,16649,,,,
,0.2613545060157776,16649,260,,,
0.001,,16699,,,,
,0.21275506913661957,16699,260,,,
,,16703,260,0.024250205606222153,,
,,16703,260,,0.2081349939107895,
0.001,,16704,,,,
0.001,,16749,,,,
,0.20398135483264923,16749,261,,,
,,16767,261,0.02602051943540573,,
,,16767,261,,0.2108825147151947,
0.001,,16768,,,,
0.001,,16799,,,,
,0.14585848152637482,16799,262,,,
,,16831,262,0.0228776503354311,,
,,16831,262,,0.20801058411598206,
0.001,,16832,,,,
0.001,,16849,,,,
,0.34056171774864197,16849,263,,,
,,16895,263,0.025099698454141617,,
,,16895,263,,0.20887942612171173,
0.001,,16896,,,,
0.001,,16899,,,,
,0.14841125905513763,16899,264,,,
0.001,,16949,,,,
,0.24033629894256592,16949,264,,,
,,16959,264,0.025363657623529434,,
,,16959,264,,0.2098836600780487,
0.001,,16960,,,,
0.001,,16999,,,,
,0.176836758852005,16999,265,,,
,,17023,265,0.023149337619543076,,
,,17023,265,,0.21147340536117554,
0.001,,17024,,,,
0.001,,17049,,,,
,0.27673259377479553,17049,266,,,
,,17087,266,0.023904336616396904,,
,,17087,266,,0.20888040959835052,
0.001,,17088,,,,
0.001,,17099,,,,
,0.24135030806064606,17099,267,,,
0.001,,17149,,,,
,0.1952512413263321,17149,267,,,
,,17151,267,0.023359224200248718,,
,,17151,267,,0.20818284153938293,
0.001,,17152,,,,
0.001,,17199,,,,
,0.21145054697990417,17199,268,,,
,,17215,268,0.02590046264231205,,
,,17215,268,,0.2076411098241806,
0.001,,17216,,,,
0.001,,17249,,,,
,0.1069590300321579,17249,269,,,
,,17279,269,0.02391180954873562,,
,,17279,269,,0.20853526890277863,
0.001,,17280,,,,
0.001,,17299,,,,
,0.1825806051492691,17299,270,,,
,,17343,270,0.023054838180541992,,
,,17343,270,,0.20989921689033508,
0.001,,17344,,,,
0.001,,17349,,,,
,0.301803320646286,17349,271,,,
0.001,,17399,,,,
,0.16340434551239014,17399,271,,,
,,17407,271,0.022484326735138893,,
,,17407,271,,0.20904478430747986,
0.001,,17408,,,,
0.001,,17449,,,,
,0.1281314492225647,17449,272,,,
,,17471,272,0.02311684936285019,,
,,17471,272,,0.2091716080904007,
0.001,,17472,,,,
0.001,,17499,,,,
,0.2602684497833252,17499,273,,,
,,17535,273,0.0235027726739645,,
,,17535,273,,0.2082766741514206,
0.001,,17536,,,,
0.001,,17549,,,,
,0.3346917927265167,17549,274,,,
0.001,,17599,,,,
,0.16281583905220032,17599,274,,,
,,17599,274,0.023236658424139023,,
,,17599,274,,0.2099461853504181,
0.001,,17600,,,,
0.001,,17649,,,,
,0.21586549282073975,17649,275,,,
,,17663,275,0.023572560399770737,,
,,17663,275,,0.2066291868686676,
0.001,,17664,,,,
0.001,,17699,,,,
,0.2552715539932251,17699,276,,,
,,17727,276,0.02416793815791607,,
,,17727,276,,0.20727074146270752,
0.001,,17728,,,,
0.001,,17749,,,,
,0.24844583868980408,17749,277,,,
,,17791,277,0.02341083064675331,,
,,17791,277,,0.21186918020248413,
0.001,,17792,,,,
0.001,,17799,,,,
,0.20060604810714722,17799,278,,,
0.001,,17849,,,,
,0.27802789211273193,17849,278,,,
,,17855,278,0.023343952372670174,,
,,17855,278,,0.20951996743679047,
0.001,,17856,,,,
0.001,,17899,,,,
,0.2797309458255768,17899,279,,,
,,17919,279,0.02374548837542534,,
,,17919,279,,0.2083185911178589,
0.001,,17920,,,,
0.001,,17949,,,,
,0.2103845328092575,17949,280,,,
,,17983,280,0.023491470143198967,,
,,17983,280,,0.20735548436641693,
0.001,,17984,,,,
0.001,,17999,,,,
,0.19742469489574432,17999,281,,,
,,18047,281,0.023340445011854172,,
,,18047,281,,0.2069864124059677,
0.001,,18048,,,,
0.001,,18049,,,,
,0.30601927638053894,18049,282,,,
0.001,,18099,,,,
,0.2348717749118805,18099,282,,,
,,18111,282,0.02669684775173664,,
,,18111,282,,0.20833820104599,
0.001,,18112,,,,
0.001,,18149,,,,
,0.2707543969154358,18149,283,,,
,,18175,283,0.02511250227689743,,
,,18175,283,,0.21434572339057922,
0.001,,18176,,,,
0.001,,18199,,,,
,0.13639619946479797,18199,284,,,
,,18239,284,0.023049024865031242,,
,,18239,284,,0.20792439579963684,
0.001,,18240,,,,
0.001,,18249,,,,
,0.3026610016822815,18249,285,,,
0.001,,18299,,,,
,0.2744588851928711,18299,285,,,
,,18303,285,0.022767359390854836,,
,,18303,285,,0.20709146559238434,
0.001,,18304,,,,
0.001,,18349,,,,
,0.15120698511600494,18349,286,,,
,,18367,286,0.02305171638727188,,
,,18367,286,,0.20517763495445251,
0.001,,18368,,,,
0.001,,18399,,,,
,0.21790160238742828,18399,287,,,
,,18431,287,0.023100873455405235,,
,,18431,287,,0.2071482092142105,
0.001,,18432,,,,
0.001,,18449,,,,
,0.2389070838689804,18449,288,,,
,,18495,288,0.023447729647159576,,
,,18495,288,,0.21093672513961792,
0.001,,18496,,,,
0.001,,18499,,,,
,0.18258072435855865,18499,289,,,
0.001,,18549,,,,
,0.17241424322128296,18549,289,,,
,,18559,289,0.02670888416469097,,
,,18559,289,,0.21208497881889343,
0.001,,18560,,,,
0.001,,18599,,,,
,0.18906506896018982,18599,290,,,
,,18623,290,0.02373576909303665,,
,,18623,290,,0.2073633074760437,
0.001,,18624,,,,
0.001,,18649,,,,
,0.20995070040225983,18649,291,,,
,,18687,291,0.023226561024785042,,
,,18687,291,,0.2078615427017212,
0.001,,18688,,,,
0.001,,18699,,,,
,0.3016020953655243,18699,292,,,
0.001,,18749,,,,
,0.24201233685016632,18749,292,,,
,,18751,292,0.02614562213420868,,
,,18751,292,,0.21055153012275696,
0.001,,18752,,,,
0.001,,18799,,,,
,0.0871066004037857,18799,293,,,
,,18815,293,0.025289010256528854,,
,,18815,293,,0.2069048434495926,
0.001,,18816,,,,
0.001,,18849,,,,
,0.26623624563217163,18849,294,,,
,,18879,294,0.02221526950597763,,
,,18879,294,,0.2049321085214615,
0.001,,18880,,,,
0.001,,18899,,,,
,0.22664794325828552,18899,295,,,
,,18943,295,0.023095691576600075,,
,,18943,295,,0.20743133127689362,
0.001,,18944,,,,
0.001,,18949,,,,
,0.21892380714416504,18949,296,,,
0.001,,18999,,,,
,0.20640408992767334,18999,296,,,
,,19007,296,0.024656197056174278,,
,,19007,296,,0.2136877179145813,
0.001,,19008,,,,
0.001,,19049,,,,
,0.29289042949676514,19049,297,,,
,,19071,297,0.022311808541417122,,
,,19071,297,,0.20661602914333344,
0.001,,19072,,,,
0.001,,19099,,,,
,0.1869998276233673,19099,298,,,
,,19135,298,0.02234632335603237,,
,,19135,298,,0.20617802441120148,
0.001,,19136,,,,
0.001,,19149,,,,
,0.13308115303516388,19149,299,,,
0.001,,19199,,,,
,0.2512245774269104,19199,299,,,
,,19199,299,0.022657398134469986,,
,,19199,299,,0.20954954624176025,
0.001,,19200,,,,
0.001,,19249,,,,
,0.303108274936676,19249,300,,,
,,19263,300,0.024179747328162193,,
,,19263,300,,0.20790305733680725,
0.001,,19264,,,,
0.001,,19299,,,,
,0.33384761214256287,19299,301,,,
,,19327,301,0.02261805534362793,,
,,19327,301,,0.2062021940946579,
0.001,,19328,,,,
0.001,,19349,,,,
,0.24799534678459167,19349,302,,,
,,19391,302,0.022414561361074448,,
,,19391,302,,0.20609061419963837,
0.001,,19392,,,,
0.001,,19399,,,,
,0.18989360332489014,19399,303,,,
0.001,,19449,,,,
,0.19471876323223114,19449,303,,,
,,19455,303,0.024125074967741966,,
,,19455,303,,0.20765100419521332,
0.001,,19456,,,,
0.001,,19499,,,,
,0.2646530270576477,19499,304,,,
,,19519,304,0.023794323205947876,,
,,19519,304,,0.20633381605148315,
0.001,,19520,,,,
0.001,,19549,,,,
,0.20216551423072815,19549,305,,,
,,19583,305,0.02796946093440056,,
,,19583,305,,0.20720215141773224,
0.001,,19584,,,,
0.001,,19599,,,,
,0.2383534014225006,19599,306,,,
,,19647,306,0.02371998317539692,,
,,19647,306,,0.2116277515888214,
0.001,,19648,,,,
0.001,,19649,,,,
,0.20320869982242584,19649,307,,,
0.001,,19699,,,,
,0.24303340911865234,19699,307,,,
,,19711,307,0.023810718208551407,,
,,19711,307,,0.20710022747516632,
0.001,,19712,,,,
0.001,,19749,,,,
,0.3157587945461273,19749,308,,,
,,19775,308,0.024355564266443253,,
,,19775,308,,0.2077646255493164,
0.001,,19776,,,,
0.001,,19799,,,,
,0.21550077199935913,19799,309,,,
,,19839,309,0.02365223318338394,,
,,19839,309,,0.20811718702316284,
0.001,,19840,,,,
0.001,,19849,,,,
,0.1902969479560852,19849,310,,,
0.001,,19899,,,,
,0.1419263631105423,19899,310,,,
,,19903,310,0.022216757759451866,,
,,19903,310,,0.20795786380767822,
0.001,,19904,,,,
0.001,,19949,,,,
,0.16257216036319733,19949,311,,,
,,19967,311,0.02204546332359314,,
,,19967,311,,0.20632225275039673,
0.001,,19968,,,,
0.001,,19999,,,,
,0.15464530885219574,19999,312,,,
,,20031,312,0.02226802334189415,,
,,20031,312,,0.20563794672489166,
0.001,,20032,,,,
0.001,,20049,,,,
,0.16526050865650177,20049,313,,,
,,20095,313,0.025471363216638565,,
,,20095,313,,0.20784981548786163,
0.001,,20096,,,,
0.001,,20099,,,,
,0.20245882868766785,20099,314,,,
0.001,,20149,,,,
,0.21571971476078033,20149,314,,,
,,20159,314,0.022013746201992035,,
,,20159,314,,0.20679493248462677,
0.001,,20160,,,,
0.001,,20199,,,,
,0.09776578843593597,20199,315,,,
,,20223,315,0.02436814457178116,,
,,20223,315,,0.20809781551361084,
0.001,,20224,,,,
0.001,,20249,,,,
,0.1911107450723648,20249,316,,,
,,20287,316,0.02311364747583866,,
,,20287,316,,0.20952467620372772,
0.001,,20288,,,,
0.001,,20299,,,,
,0.1928313672542572,20299,317,,,
0.001,,20349,,,,
,0.2477724850177765,20349,317,,,
,,20351,317,0.023735836148262024,,
,,20351,317,,0.20801421999931335,
0.001,,20352,,,,
0.001,,20399,,,,
,0.15137533843517303,20399,318,,,
,,20415,318,0.025390388444066048,,
,,20415,318,,0.2088746726512909,
0.001,,20416,,,,
0.001,,20449,,,,
,0.2498849481344223,20449,319,,,
,,20479,319,0.02677098475396633,,
,,20479,319,,0.21099238097667694,
0.001,,20480,,,,
0.001,,20499,,,,
,0.1950657069683075,20499,320,,,
,,20543,320,0.021809732541441917,,
,,20543,320,,0.21004793047904968,
0.001,,20544,,,,
0.001,,20549,,,,
,0.22568318247795105,20549,321,,,
0.001,,20599,,,,
,0.14404982328414917,20599,321,,,
,,20607,321,0.0229423139244318,,
,,20607,321,,0.20735135674476624,
0.001,,20608,,,,
0.001,,20649,,,,
,0.19030705094337463,20649,322,,,
,,20671,322,0.02383457124233246,,
,,20671,322,,0.20670075714588165,
