train_loss_step,epoch,step,lr-Adam,val_loss,train_loss_epoch,test_loss
0.03208538517355919,322,20649,,,,
,322,20671,,0.03030853159725666,,
,322,20671,,,0.03065195493400097,
,,20672,0.001,,,
,,20699,0.001,,,
0.030548160895705223,323,20699,,,,
,323,20735,,0.02999511919915676,,
,323,20735,,,0.030515914782881737,
,,20736,0.001,,,
,,20749,0.001,,,
0.02963443100452423,324,20749,,,,
,,20799,0.001,,,
0.03172971308231354,324,20799,,,,
,324,20799,,0.03033272922039032,,
,324,20799,,,0.030544370412826538,
,,20800,0.001,,,
,,20849,0.001,,,
0.03054782748222351,325,20849,,,,
,325,20863,,0.030429134145379066,,
,325,20863,,,0.030780332162976265,
,,20864,0.001,,,
,,20899,0.001,,,
0.030315972864627838,326,20899,,,,
,326,20927,,0.03092649020254612,,
,326,20927,,,0.030651720240712166,
,,20928,0.001,,,
,,20949,0.001,,,
0.030933918431401253,327,20949,,,,
,327,20991,,0.030087769031524658,,
,327,20991,,,0.030768174678087234,
,,20992,0.001,,,
,,20999,0.001,,,
0.030696101486682892,328,20999,,,,
,,21049,0.001,,,
0.02942238561809063,328,21049,,,,
,328,21055,,0.030484212562441826,,
,328,21055,,,0.03054482489824295,
,,21056,0.001,,,
,,21099,0.001,,,
0.030997471883893013,329,21099,,,,
,329,21119,,0.030161622911691666,,
,329,21119,,,0.030565282329916954,
,,21120,0.001,,,
,,21149,0.001,,,
0.02975008822977543,330,21149,,,,
,330,21183,,0.030498594045639038,,
,330,21183,,,0.030476953834295273,
,,21184,0.001,,,
,,21199,0.001,,,
0.030825795605778694,331,21199,,,,
,331,21247,,0.029988769441843033,,
,331,21247,,,0.03057166002690792,
,,21248,0.001,,,
,,21249,0.001,,,
0.03173552826046944,332,21249,,,,
,,21299,0.001,,,
0.029824400320649147,332,21299,,,,
,332,21311,,0.030024098232388496,,
,332,21311,,,0.030455313622951508,
,,21312,0.001,,,
,,21349,0.001,,,
0.029853476211428642,333,21349,,,,
,333,21375,,0.030128054320812225,,
,333,21375,,,0.03027457185089588,
,,21376,0.001,,,
,,21399,0.001,,,
0.029396217316389084,334,21399,,,,
,334,21439,,0.029989486560225487,,
,334,21439,,,0.030732406303286552,
,,21440,0.001,,,
,,21449,0.001,,,
0.030866563320159912,335,21449,,,,
,,21499,0.001,,,
0.030418623238801956,335,21499,,,,
,335,21503,,0.030127866193652153,,
,335,21503,,,0.03047993965446949,
,,21504,0.001,,,
,,21549,0.001,,,
0.030042380094528198,336,21549,,,,
,336,21567,,0.030670447275042534,,
,336,21567,,,0.030835837125778198,
,,21568,0.001,,,
,,21599,0.001,,,
0.030084429308772087,337,21599,,,,
,337,21631,,0.03022485040128231,,
,337,21631,,,0.030285721644759178,
,,21632,0.001,,,
,,21649,0.001,,,
0.03154570236802101,338,21649,,,,
,338,21695,,0.03025003895163536,,
,338,21695,,,0.03037956915795803,
,,21696,0.001,,,
,,21699,0.001,,,
0.02933923341333866,339,21699,,,,
,,21749,0.001,,,
0.03193538635969162,339,21749,,,,
,339,21759,,0.0307674091309309,,
,339,21759,,,0.030487360432744026,
,,21760,0.001,,,
,,21799,0.001,,,
0.03131604194641113,340,21799,,,,
,340,21823,,0.030640901997685432,,
,340,21823,,,0.030247699469327927,
,,21824,0.001,,,
,,21849,0.001,,,
0.03219665586948395,341,21849,,,,
,341,21887,,0.03092888742685318,,
,341,21887,,,0.030367305502295494,
,,21888,0.001,,,
,,21899,0.001,,,
0.031003965064883232,342,21899,,,,
,,21949,0.001,,,
0.030458450317382812,342,21949,,,,
,342,21951,,0.030440466478466988,,
,342,21951,,,0.03077121078968048,
,,21952,0.001,,,
,,21999,0.001,,,
0.0309994425624609,343,21999,,,,
,343,22015,,0.029876437038183212,,
,343,22015,,,0.030621355399489403,
,,22016,0.001,,,
,,22049,0.001,,,
0.030356137081980705,344,22049,,,,
,344,22079,,0.030132634565234184,,
,344,22079,,,0.03034919872879982,
,,22080,0.001,,,
,,22099,0.001,,,
0.03037342056632042,345,22099,,,,
,345,22143,,0.030770447105169296,,
,345,22143,,,0.030384160578250885,
,,22144,0.001,,,
,,22149,0.001,,,
0.030443089082837105,346,22149,,,,
,,22199,0.001,,,
0.03140658140182495,346,22199,,,,
,346,22207,,0.029843850061297417,,
,346,22207,,,0.03089996799826622,
,,22208,0.001,,,
,,22249,0.001,,,
0.03029947727918625,347,22249,,,,
,347,22271,,0.030075984075665474,,
,347,22271,,,0.030162394046783447,
,,22272,0.001,,,
,,22299,0.001,,,
0.02976015955209732,348,22299,,,,
,348,22335,,0.03020189329981804,,
,348,22335,,,0.030150409787893295,
,,22336,0.001,,,
,,22349,0.001,,,
0.030067378655076027,349,22349,,,,
,,22399,0.001,,,
0.029301723465323448,349,22399,,,,
,349,22399,,0.030104950070381165,,
,349,22399,,,0.030559832230210304,
,,22400,0.001,,,
,,22449,0.001,,,
0.03218957409262657,350,22449,,,,
,350,22463,,0.030061418190598488,,
,350,22463,,,0.03090071864426136,
,,22464,0.001,,,
,,22499,0.001,,,
0.0309873279184103,351,22499,,,,
,351,22527,,0.030845263972878456,,
,351,22527,,,0.030465802177786827,
,,22528,0.001,,,
,,22549,0.001,,,
0.02979154698550701,352,22549,,,,
,352,22591,,0.03059324435889721,,
,352,22591,,,0.03022386133670807,
,,22592,0.001,,,
,,22599,0.001,,,
0.030788909643888474,353,22599,,,,
,,22649,0.001,,,
0.029471734538674355,353,22649,,,,
,353,22655,,0.03049476444721222,,
,353,22655,,,0.030284279957413673,
,,22656,0.001,,,
,,22699,0.001,,,
0.030687589198350906,354,22699,,,,
,354,22719,,0.030016524717211723,,
,354,22719,,,0.030413322150707245,
,,22720,0.001,,,
,,22749,0.001,,,
0.029957687482237816,355,22749,,,,
,355,22783,,0.030348442494869232,,
,355,22783,,,0.030162576586008072,
,,22784,0.001,,,
,,22799,0.001,,,
0.030627990141510963,356,22799,,,,
,356,22847,,0.02989167906343937,,
,356,22847,,,0.02993384376168251,
,,22848,0.001,,,
,,22849,0.001,,,
0.030108224600553513,357,22849,,,,
,,22899,0.001,,,
0.030940385535359383,357,22899,,,,
,357,22911,,0.030788743868470192,,
,357,22911,,,0.030152112245559692,
,,22912,0.001,,,
,,22949,0.001,,,
0.030308566987514496,358,22949,,,,
,358,22975,,0.02983018010854721,,
,358,22975,,,0.030119994655251503,
,,22976,0.001,,,
,,22999,0.001,,,
0.03212795406579971,359,22999,,,,
,359,23039,,0.029994310811161995,,
,359,23039,,,0.030174825340509415,
,,23040,0.001,,,
,,23049,0.001,,,
0.030329786241054535,360,23049,,,,
,,23099,0.001,,,
0.02872130088508129,360,23099,,,,
,360,23103,,0.030018938705325127,,
,360,23103,,,0.030044615268707275,
,,23104,0.001,,,
,,23149,0.001,,,
0.029956700280308723,361,23149,,,,
,361,23167,,0.03117690421640873,,
,361,23167,,,0.030414141714572906,
,,23168,0.001,,,
,,23199,0.001,,,
0.03086743876338005,362,23199,,,,
,362,23231,,0.03031664341688156,,
,362,23231,,,0.030284155160188675,
,,23232,0.001,,,
,,23249,0.001,,,
0.03157690539956093,363,23249,,,,
,363,23295,,0.029655558988451958,,
,363,23295,,,0.030429087579250336,
,,23296,0.001,,,
,,23299,0.001,,,
0.02927626110613346,364,23299,,,,
,,23349,0.001,,,
0.03026430308818817,364,23349,,,,
,364,23359,,0.029593542218208313,,
,364,23359,,,0.03012005053460598,
,,23360,0.001,,,
,,23399,0.001,,,
0.028965579345822334,365,23399,,,,
,365,23423,,0.031867437064647675,,
,365,23423,,,0.030274927616119385,
,,23424,0.001,,,
,,23449,0.001,,,
0.030285367742180824,366,23449,,,,
,366,23487,,0.029755771160125732,,
,366,23487,,,0.02994423545897007,
,,23488,0.001,,,
,,23499,0.001,,,
0.029352720826864243,367,23499,,,,
,,23549,0.001,,,
0.029819224029779434,367,23549,,,,
,367,23551,,0.030169539153575897,,
,367,23551,,,0.029994159936904907,
,,23552,0.001,,,
,,23599,0.001,,,
0.029761288315057755,368,23599,,,,
,368,23615,,0.03032498247921467,,
,368,23615,,,0.0298613328486681,
,,23616,0.001,,,
,,23649,0.001,,,
0.030001625418663025,369,23649,,,,
,369,23679,,0.030042946338653564,,
,369,23679,,,0.030105354264378548,
,,23680,0.001,,,
,,23699,0.001,,,
0.030259836465120316,370,23699,,,,
,370,23743,,0.030708448961377144,,
,370,23743,,,0.030031532049179077,
,,23744,0.001,,,
,,23749,0.001,,,
0.030554741621017456,371,23749,,,,
,,23799,0.001,,,
0.029485266655683517,371,23799,,,,
,371,23807,,0.02962874434888363,,
,371,23807,,,0.03045768477022648,
,,23808,0.001,,,
,,23849,0.001,,,
0.02919112518429756,372,23849,,,,
,372,23871,,0.030305778607726097,,
,372,23871,,,0.029912574216723442,
,,23872,0.001,,,
,,23899,0.001,,,
0.02912023849785328,373,23899,,,,
,373,23935,,0.030381010845303535,,
,373,23935,,,0.029943922534585,
,,23936,0.001,,,
,,23949,0.001,,,
0.029580844566226006,374,23949,,,,
,,23999,0.001,,,
0.03141717612743378,374,23999,,,,
,374,23999,,0.03026737831532955,,
,374,23999,,,0.0301164872944355,
,,24000,0.001,,,
,,24049,0.001,,,
0.028107857331633568,375,24049,,,,
,375,24063,,0.03119906783103943,,
,375,24063,,,0.030042050406336784,
,,24064,0.001,,,
,,24099,0.001,,,
0.028595678508281708,376,24099,,,,
,376,24127,,0.030115675181150436,,
,376,24127,,,0.0301048681139946,
,,24128,0.001,,,
,,24149,0.001,,,
0.030276622623205185,377,24149,,,,
,377,24191,,0.029839767143130302,,
,377,24191,,,0.03031087853014469,
,,24192,0.001,,,
,,24199,0.001,,,
0.03040134534239769,378,24199,,,,
,,24249,0.001,,,
0.029195096343755722,378,24249,,,,
,378,24255,,0.029629208147525787,,
,378,24255,,,0.03004278801381588,
,,24256,0.001,,,
,,24299,0.001,,,
0.029577583074569702,379,24299,,,,
,379,24319,,0.030978847295045853,,
,379,24319,,,0.029981672763824463,
,,24320,0.001,,,
,,24349,0.001,,,
0.028994720429182053,380,24349,,,,
,380,24383,,0.029432080686092377,,
,380,24383,,,0.02997484803199768,
,,24384,0.001,,,
,,24399,0.001,,,
0.030077392235398293,381,24399,,,,
,381,24447,,0.029627373442053795,,
,381,24447,,,0.029835524037480354,
,,24448,0.001,,,
,,24449,0.001,,,
0.029361195862293243,382,24449,,,,
,,24499,0.001,,,
0.02910800650715828,382,24499,,,,
,382,24511,,0.029586946591734886,,
,382,24511,,,0.029679495841264725,
,,24512,0.001,,,
,,24549,0.001,,,
0.029218146577477455,383,24549,,,,
,383,24575,,0.029549967497587204,,
,383,24575,,,0.029893293976783752,
,,24576,0.001,,,
,,24599,0.001,,,
0.029837649315595627,384,24599,,,,
,384,24639,,0.029422994703054428,,
,384,24639,,,0.03033885359764099,
,,24640,0.001,,,
,,24649,0.001,,,
0.03003298118710518,385,24649,,,,
,,24699,0.001,,,
0.028977511450648308,385,24699,,,,
,385,24703,,0.029595693573355675,,
,385,24703,,,0.029942788183689117,
,,24704,0.001,,,
,,24749,0.001,,,
0.03032304346561432,386,24749,,,,
,386,24767,,0.029299147427082062,,
,386,24767,,,0.02988138608634472,
,,24768,0.001,,,
,,24799,0.001,,,
0.030652450397610664,387,24799,,,,
,387,24831,,0.02960697002708912,,
,387,24831,,,0.029982637614011765,
,,24832,0.001,,,
,,24849,0.001,,,
0.030555421486496925,388,24849,,,,
,388,24895,,0.029770173132419586,,
,388,24895,,,0.029940687119960785,
,,24896,0.001,,,
,,24899,0.001,,,
0.029780704528093338,389,24899,,,,
,,24949,0.001,,,
0.02922460250556469,389,24949,,,,
,389,24959,,0.02948501519858837,,
,389,24959,,,0.029944956302642822,
,,24960,0.001,,,
,,24999,0.001,,,
0.02816833183169365,390,24999,,,,
,390,25023,,0.029903359711170197,,
,390,25023,,,0.029774844646453857,
,,25024,0.001,,,
,,25049,0.001,,,
0.032559677958488464,391,25049,,,,
,391,25087,,0.032068654894828796,,
,391,25087,,,0.030093155801296234,
,,25088,0.001,,,
,,25099,0.001,,,
0.02952735312283039,392,25099,,,,
,,25149,0.001,,,
0.029041031375527382,392,25149,,,,
,392,25151,,0.029981093481183052,,
,392,25151,,,0.030006133019924164,
,,25152,0.001,,,
,,25199,0.001,,,
0.0288381390273571,393,25199,,,,
,393,25215,,0.030159175395965576,,
,393,25215,,,0.029761414974927902,
,,25216,0.001,,,
,,25249,0.001,,,
0.029936930164694786,394,25249,,,,
,394,25279,,0.03032274916768074,,
,394,25279,,,0.03019273653626442,
,,25280,0.001,,,
,,25299,0.001,,,
0.028784021735191345,395,25299,,,,
,395,25343,,0.030675547197461128,,
,395,25343,,,0.029815711081027985,
,,25344,0.001,,,
,,25349,0.001,,,
0.0299085583537817,396,25349,,,,
,,25399,0.001,,,
0.031722668558359146,396,25399,,,,
,396,25407,,0.029999203979969025,,
,396,25407,,,0.02992221899330616,
,,25408,0.001,,,
,,25449,0.001,,,
0.029800496995449066,397,25449,,,,
,397,25471,,0.02988932654261589,,
,397,25471,,,0.029727809131145477,
,,25472,0.001,,,
,,25499,0.001,,,
0.02967861108481884,398,25499,,,,
,398,25535,,0.029954778030514717,,
,398,25535,,,0.02963576652109623,
,,25536,0.001,,,
,,25549,0.001,,,
0.030203742906451225,399,25549,,,,
,,25599,0.001,,,
0.028673816472291946,399,25599,,,,
,399,25599,,0.029218249022960663,,
,399,25599,,,0.02962670475244522,
,,25600,0.001,,,
,,25649,0.001,,,
0.030218975618481636,400,25649,,,,
,400,25663,,0.029679302126169205,,
,400,25663,,,0.029589949175715446,
,,25664,0.001,,,
,,25699,0.001,,,
0.03043161891400814,401,25699,,,,
,401,25727,,0.029625292867422104,,
,401,25727,,,0.02974807098507881,
,,25728,0.001,,,
,,25749,0.001,,,
0.03025069087743759,402,25749,,,,
,402,25791,,0.029829446226358414,,
,402,25791,,,0.0299094095826149,
,,25792,0.001,,,
,,25799,0.001,,,
0.028717882931232452,403,25799,,,,
,,25849,0.001,,,
0.0303118284791708,403,25849,,,,
,403,25855,,0.02971121482551098,,
,403,25855,,,0.029555577784776688,
,,25856,0.001,,,
,,25899,0.001,,,
0.029150407761335373,404,25899,,,,
,404,25919,,0.030346453189849854,,
,404,25919,,,0.02972968854010105,
,,25920,0.001,,,
,,25949,0.001,,,
0.030493509024381638,405,25949,,,,
,405,25983,,0.029861655086278915,,
,405,25983,,,0.029700305312871933,
,,25984,0.001,,,
,,25999,0.001,,,
0.029734324663877487,406,25999,,,,
,406,26047,,0.0297162476927042,,
,406,26047,,,0.02974892593920231,
,,26048,0.001,,,
,,26049,0.001,,,
0.030861446633934975,407,26049,,,,
,,26099,0.001,,,
0.0302084032446146,407,26099,,,,
,407,26111,,0.030208265408873558,,
,407,26111,,,0.030507037416100502,
,,26112,0.001,,,
,,26149,0.001,,,
0.031300436705350876,408,26149,,,,
,408,26175,,0.029634518548846245,,
,408,26175,,,0.03030344471335411,
,,26176,0.001,,,
,,26199,0.001,,,
0.02917625941336155,409,26199,,,,
,409,26239,,0.02950771525502205,,
,409,26239,,,0.029517309740185738,
,,26240,0.001,,,
,,26249,0.001,,,
0.02880389243364334,410,26249,,,,
,,26299,0.001,,,
0.029599715024232864,410,26299,,,,
,410,26303,,0.029438573867082596,,
,410,26303,,,0.029619397595524788,
,,26304,0.001,,,
,,26349,0.001,,,
0.030014026910066605,411,26349,,,,
,411,26367,,0.02981436997652054,,
,411,26367,,,0.029836786910891533,
,,26368,0.001,,,
,,26399,0.001,,,
0.02959839254617691,412,26399,,,,
,412,26431,,0.029950497671961784,,
,412,26431,,,0.03004775010049343,
,,26432,0.001,,,
,,26449,0.001,,,
0.03102213330566883,413,26449,,,,
,413,26495,,0.029286352917551994,,
,413,26495,,,0.030064603313803673,
,,26496,0.001,,,
,,26499,0.001,,,
0.028907770290970802,414,26499,,,,
,,26549,0.001,,,
0.02986261434853077,414,26549,,,,
,414,26559,,0.02945150062441826,,
,414,26559,,,0.02942671999335289,
,,26560,0.001,,,
,,26599,0.001,,,
0.029756342992186546,415,26599,,,,
,415,26623,,0.029406467452645302,,
,415,26623,,,0.029594020918011665,
,,26624,0.001,,,
,,26649,0.001,,,
0.02905023843050003,416,26649,,,,
,416,26687,,0.029879940673708916,,
,416,26687,,,0.029559042304754257,
,,26688,0.001,,,
,,26699,0.001,,,
0.03004671446979046,417,26699,,,,
,,26749,0.001,,,
0.02980763278901577,417,26749,,,,
,417,26751,,0.02992553450167179,,
,417,26751,,,0.029674971476197243,
,,26752,0.001,,,
,,26799,0.001,,,
0.02971860207617283,418,26799,,,,
,418,26815,,0.029228566214442253,,
,418,26815,,,0.029692677780985832,
,,26816,0.001,,,
,,26849,0.001,,,
0.030760226771235466,419,26849,,,,
,419,26879,,0.029189297929406166,,
,419,26879,,,0.02954503521323204,
,,26880,0.001,,,
,,26899,0.001,,,
0.02862308919429779,420,26899,,,,
,420,26943,,0.02986668236553669,,
,420,26943,,,0.029802558943629265,
,,26944,0.001,,,
,,26949,0.001,,,
0.03069261647760868,421,26949,,,,
,,26999,0.001,,,
0.030170714482665062,421,26999,,,,
,421,27007,,0.029188524931669235,,
,421,27007,,,0.02993362583220005,
,,27008,0.001,,,
,,27049,0.001,,,
0.030010242015123367,422,27049,,,,
,422,27071,,0.029053449630737305,,
,422,27071,,,0.02963576652109623,
,,27072,0.001,,,
,,27099,0.001,,,
0.030687088146805763,423,27099,,,,
,423,27135,,0.02981683239340782,,
,423,27135,,,0.02971191145479679,
,,27136,0.001,,,
,,27149,0.001,,,
0.03141612187027931,424,27149,,,,
,,27199,0.001,,,
0.029007384553551674,424,27199,,,,
,424,27199,,0.029342202469706535,,
,424,27199,,,0.029626790434122086,
,,27200,0.001,,,
,,27249,0.001,,,
0.029208526015281677,425,27249,,,,
,425,27263,,0.029131177812814713,,
,425,27263,,,0.029363317415118217,
,,27264,0.001,,,
,,27299,0.001,,,
0.02964511513710022,426,27299,,,,
,426,27327,,0.02931997925043106,,
,426,27327,,,0.029332032427191734,
,,27328,0.001,,,
,,27349,0.001,,,
0.029694074764847755,427,27349,,,,
,427,27391,,0.0316641591489315,,
,427,27391,,,0.029740117490291595,
,,27392,0.001,,,
,,27399,0.001,,,
0.029246613383293152,428,27399,,,,
,,27449,0.001,,,
0.030736487358808517,428,27449,,,,
,428,27455,,0.031055735424160957,,
,428,27455,,,0.02974235638976097,
,,27456,0.001,,,
,,27499,0.001,,,
0.028950035572052002,429,27499,,,,
,429,27519,,0.029453404247760773,,
,429,27519,,,0.02965749427676201,
,,27520,0.001,,,
,,27549,0.001,,,
0.02998933382332325,430,27549,,,,
,430,27583,,0.030437977984547615,,
,430,27583,,,0.029535803943872452,
,,27584,0.001,,,
,,27599,0.001,,,
0.02899610996246338,431,27599,,,,
,431,27647,,0.029855994507670403,,
,431,27647,,,0.029328450560569763,
,,27648,0.001,,,
,,27649,0.001,,,
0.02803349308669567,432,27649,,,,
,,27699,0.001,,,
0.030728133395314217,432,27699,,,,
,432,27711,,0.029155796393752098,,
,432,27711,,,0.029648570343852043,
,,27712,0.001,,,
,,27749,0.001,,,
0.027768494561314583,433,27749,,,,
,433,27775,,0.029160602018237114,,
,433,27775,,,0.02926444634795189,
,,27776,0.001,,,
,,27799,0.001,,,
0.028757929801940918,434,27799,,,,
,434,27839,,0.02983732335269451,,
,434,27839,,,0.029421016573905945,
,,27840,0.001,,,
,,27849,0.001,,,
0.03069663979113102,435,27849,,,,
,,27899,0.001,,,
0.029414715245366096,435,27899,,,,
,435,27903,,0.029896020889282227,,
,435,27903,,,0.029392218217253685,
,,27904,0.001,,,
,,27949,0.001,,,
0.030537523329257965,436,27949,,,,
,436,27967,,0.030592849478125572,,
,436,27967,,,0.030168378725647926,
,,27968,0.001,,,
,,27999,0.001,,,
0.03044220060110092,437,27999,,,,
,437,28031,,0.029646433889865875,,
,437,28031,,,0.029586486518383026,
,,28032,0.001,,,
,,28049,0.001,,,
0.02967357635498047,438,28049,,,,
,438,28095,,0.029383059591054916,,
,438,28095,,,0.029678698629140854,
,,28096,0.001,,,
,,28099,0.001,,,
0.028379421681165695,439,28099,,,,
,,28149,0.001,,,
0.028904790058732033,439,28149,,,,
,439,28159,,0.03038071095943451,,
,439,28159,,,0.02957410365343094,
,,28160,0.001,,,
,,28199,0.001,,,
0.029390620067715645,440,28199,,,,
,440,28223,,0.029558654874563217,,
,440,28223,,,0.029516765847802162,
,,28224,0.001,,,
,,28249,0.001,,,
0.02950710989534855,441,28249,,,,
,441,28287,,0.029021188616752625,,
,441,28287,,,0.029379623010754585,
,,28288,0.001,,,
,,28299,0.001,,,
0.02941606007516384,442,28299,,,,
,,28349,0.001,,,
0.028250178322196007,442,28349,,,,
,442,28351,,0.02916419878602028,,
,442,28351,,,0.029403772205114365,
,,28352,0.001,,,
,,28399,0.001,,,
0.030073177069425583,443,28399,,,,
,443,28415,,0.02968389354646206,,
,443,28415,,,0.029235484078526497,
,,28416,0.001,,,
,,28449,0.001,,,
0.030539365485310555,444,28449,,,,
,444,28479,,0.030542122200131416,,
,444,28479,,,0.0301216933876276,
,,28480,0.001,,,
,,28499,0.001,,,
0.029939893633127213,445,28499,,,,
,445,28543,,0.029263539239764214,,
,445,28543,,,0.0293925441801548,
,,28544,0.001,,,
,,28549,0.001,,,
0.02975364401936531,446,28549,,,,
,,28599,0.001,,,
0.029887348413467407,446,28599,,,,
,446,28607,,0.02915225178003311,,
,446,28607,,,0.029322030022740364,
,,28608,0.001,,,
,,28649,0.001,,,
0.030451366677880287,447,28649,,,,
,447,28671,,0.02919035777449608,,
,447,28671,,,0.02964070253074169,
,,28672,0.001,,,
,,28699,0.001,,,
0.02935357764363289,448,28699,,,,
,448,28735,,0.02912132814526558,,
,448,28735,,,0.02936055324971676,
,,28736,0.001,,,
,,28749,0.001,,,
0.028651919215917587,449,28749,,,,
,,28799,0.001,,,
0.028802303597331047,449,28799,,,,
,449,28799,,0.02889861911535263,,
,449,28799,,,0.02917764149606228,
,,28800,0.001,,,
,,28849,0.001,,,
0.03028346411883831,450,28849,,,,
,450,28863,,0.02893276885151863,,
,450,28863,,,0.0292112585157156,
,,28864,0.001,,,
,,28899,0.001,,,
0.028722738847136497,451,28899,,,,
,451,28927,,0.029153870418667793,,
,451,28927,,,0.029521366581320763,
,,28928,0.001,,,
,,28949,0.001,,,
0.02969522774219513,452,28949,,,,
,452,28991,,0.029078638181090355,,
,452,28991,,,0.029486853629350662,
,,28992,0.001,,,
,,28999,0.001,,,
0.02881377935409546,453,28999,,,,
,,29049,0.001,,,
0.028740447014570236,453,29049,,,,
,453,29055,,0.030302949249744415,,
,453,29055,,,0.02957810088992119,
,,29056,0.001,,,
,,29099,0.001,,,
0.029290711507201195,454,29099,,,,
,454,29119,,0.029193541035056114,,
,454,29119,,,0.02952684834599495,
,,29120,0.001,,,
,,29149,0.001,,,
0.0309592355042696,455,29149,,,,
,455,29183,,0.028982030227780342,,
,455,29183,,,0.029555669054389,
,,29184,0.001,,,
,,29199,0.001,,,
0.029640864580869675,456,29199,,,,
,456,29247,,0.02910539135336876,,
,456,29247,,,0.029185747727751732,
,,29248,0.001,,,
,,29249,0.001,,,
0.029443470761179924,457,29249,,,,
,,29299,0.001,,,
0.028836676850914955,457,29299,,,,
,457,29311,,0.02954867295920849,,
,457,29311,,,0.02927817963063717,
,,29312,0.001,,,
,,29349,0.001,,,
0.029354803264141083,458,29349,,,,
,458,29375,,0.029935868456959724,,
,458,29375,,,0.029389282688498497,
,,29376,0.001,,,
,,29399,0.001,,,
0.028451981022953987,459,29399,,,,
,459,29439,,0.030682338401675224,,
,459,29439,,,0.029529253020882607,
,,29440,0.001,,,
,,29449,0.001,,,
0.030899042263627052,460,29449,,,,
,,29499,0.001,,,
0.02868575043976307,460,29499,,,,
,460,29503,,0.02968791499733925,,
,460,29503,,,0.029604459181427956,
,,29504,0.001,,,
,,29549,0.001,,,
0.029184650629758835,461,29549,,,,
,461,29567,,0.029131103307008743,,
,461,29567,,,0.029246630147099495,
,,29568,0.001,,,
,,29599,0.001,,,
0.02983267605304718,462,29599,,,,
,462,29631,,0.029603200033307076,,
,462,29631,,,0.0292136762291193,
,,29632,0.001,,,
,,29649,0.001,,,
0.03023686446249485,463,29649,,,,
,463,29695,,0.029078409075737,,
,463,29695,,,0.029397984966635704,
,,29696,0.001,,,
,,29699,0.001,,,
0.030407335609197617,464,29699,,,,
,,29749,0.001,,,
0.03055676445364952,464,29749,,,,
,464,29759,,0.0297768022865057,,
,464,29759,,,0.029156755656003952,
,,29760,0.001,,,
,,29799,0.001,,,
0.028151290491223335,465,29799,,,,
,465,29823,,0.02889149822294712,,
,465,29823,,,0.029362522065639496,
,,29824,0.001,,,
,,29849,0.001,,,
0.02860427089035511,466,29849,,,,
,466,29887,,0.0288295466452837,,
,466,29887,,,0.029376888647675514,
,,29888,0.001,,,
,,29899,0.001,,,
0.0274101123213768,467,29899,,,,
,,29949,0.001,,,
0.028648575767874718,467,29949,,,,
,467,29951,,0.029028795659542084,,
,467,29951,,,0.029061757028102875,
,,29952,0.001,,,
,,29999,0.001,,,
0.02915024198591709,468,29999,,,,
,468,30015,,0.029538309201598167,,
,468,30015,,,0.02918619103729725,
,,30016,0.001,,,
,,30049,0.001,,,
0.028840314596891403,469,30049,,,,
,469,30079,,0.03117813915014267,,
,469,30079,,,0.029497308656573296,
,,30080,0.001,,,
,,30099,0.001,,,
0.029000483453273773,470,30099,,,,
,470,30143,,0.03066422790288925,,
,470,30143,,,0.02923898585140705,
,,30144,0.001,,,
,,30149,0.001,,,
0.03124426119029522,471,30149,,,,
,,30199,0.001,,,
0.02912767231464386,471,30199,,,,
,471,30207,,0.028906097635626793,,
,471,30207,,,0.02932596392929554,
,,30208,0.001,,,
,,30249,0.001,,,
0.030761336907744408,472,30249,,,,
,472,30271,,0.02909083478152752,,
,472,30271,,,0.02952822856605053,
,,30272,0.001,,,
,,30299,0.001,,,
0.028277795761823654,473,30299,,,,
,473,30335,,0.028839631006121635,,
,473,30335,,,0.02912822552025318,
,,30336,0.001,,,
,,30349,0.001,,,
0.028099408373236656,474,30349,,,,
,,30399,0.001,,,
0.029820891097187996,474,30399,,,,
,474,30399,,0.02944544330239296,,
,474,30399,,,0.02958260476589203,
,,30400,0.001,,,
,,30449,0.001,,,
0.0283692367374897,475,30449,,,,
,475,30463,,0.029167914763092995,,
,475,30463,,,0.029320845380425453,
,,30464,0.001,,,
,,30499,0.001,,,
0.029474282637238503,476,30499,,,,
,476,30527,,0.029318537563085556,,
,476,30527,,,0.029399797320365906,
,,30528,0.001,,,
,,30549,0.001,,,
0.029487987980246544,477,30549,,,,
,477,30591,,0.029418345540761948,,
,477,30591,,,0.029322538524866104,
,,30592,0.001,,,
,,30599,0.001,,,
0.02878846414387226,478,30599,,,,
,,30649,0.001,,,
0.029395997524261475,478,30649,,,,
,478,30655,,0.029431773349642754,,
,478,30655,,,0.029234563931822777,
,,30656,0.001,,,
,,30699,0.001,,,
0.03105919249355793,479,30699,,,,
,479,30719,,0.0289174634963274,,
,479,30719,,,0.029186295345425606,
,,30720,0.001,,,
,,30749,0.001,,,
0.02883589081466198,480,30749,,,,
,480,30783,,0.02930925041437149,,
,480,30783,,,0.029366228729486465,
,,30784,0.001,,,
,,30799,0.001,,,
0.029610417783260345,481,30799,,,,
,481,30847,,0.028687074780464172,,
,481,30847,,,0.029481692239642143,
,,30848,0.001,,,
,,30849,0.001,,,
0.02812960185110569,482,30849,,,,
,,30899,0.001,,,
0.02933976799249649,482,30899,,,,
,482,30911,,0.029110515490174294,,
,482,30911,,,0.02907858043909073,
,,30912,0.001,,,
,,30949,0.001,,,
0.029428992420434952,483,30949,,,,
,483,30975,,0.030086269602179527,,
,483,30975,,,0.02961723320186138,
