step,train_loss_step,lr-Adam,epoch,val_loss,train_loss_epoch,test_loss
10399,0.2726336419582367,,162,,,
10431,,,162,0.018431778997182846,,
10431,,,162,,0.18598006665706635,
10432,,0.001,,,,
10449,,0.001,,,,
10449,0.17433080077171326,,163,,,
10495,,,163,0.022705402225255966,,
10495,,,163,,0.187236025929451,
10496,,0.001,,,,
10499,,0.001,,,,
10499,0.14410248398780823,,164,,,
10549,,0.001,,,,
10549,0.22590495645999908,,164,,,
10559,,,164,0.01951250620186329,,
10559,,,164,,0.19048194587230682,
10560,,0.001,,,,
10599,,0.001,,,,
10599,0.11283372342586517,,165,,,
10623,,,165,0.01925092749297619,,
10623,,,165,,0.1890116035938263,
10624,,0.001,,,,
10649,,0.001,,,,
10649,0.2774038314819336,,166,,,
10687,,,166,0.017368856817483902,,
10687,,,166,,0.18861854076385498,
10688,,0.001,,,,
10699,,0.001,,,,
10699,0.2046315222978592,,167,,,
10749,,0.001,,,,
10749,0.14804993569850922,,167,,,
10751,,,167,0.019057746976614,,
10751,,,167,,0.18552744388580322,
10752,,0.001,,,,
10799,,0.001,,,,
10799,0.18797659873962402,,168,,,
10815,,,168,0.01698966510593891,,
10815,,,168,,0.18723775446414948,
10816,,0.001,,,,
10849,,0.001,,,,
10849,0.16365373134613037,,169,,,
10879,,,169,0.018925383687019348,,
10879,,,169,,0.1851862519979477,
10880,,0.001,,,,
10899,,0.001,,,,
10899,0.17855927348136902,,170,,,
10943,,,170,0.02161596156656742,,
10943,,,170,,0.18828342854976654,
10944,,0.001,,,,
10949,,0.001,,,,
10949,0.22480131685733795,,171,,,
10999,,0.001,,,,
10999,0.2714536786079407,,171,,,
11007,,,171,0.01899537816643715,,
11007,,,171,,0.18472592532634735,
11008,,0.001,,,,
11049,,0.001,,,,
11049,0.26227930188179016,,172,,,
11071,,,172,0.03316497430205345,,
11071,,,172,,0.18705050647258759,
11072,,0.001,,,,
11099,,0.001,,,,
11099,0.17369124293327332,,173,,,
11135,,,173,0.019901864230632782,,
11135,,,173,,0.1886056661605835,
11136,,0.001,,,,
11149,,0.001,,,,
11149,0.14176663756370544,,174,,,
11199,,0.001,,,,
11199,0.119234599173069,,174,,,
11199,,,174,0.01843935251235962,,
11199,,,174,,0.1858721524477005,
11200,,0.001,,,,
11249,,0.001,,,,
11249,0.23180699348449707,,175,,,
11263,,,175,0.01764807663857937,,
11263,,,175,,0.18552948534488678,
11264,,0.001,,,,
11299,,0.001,,,,
11299,0.14058449864387512,,176,,,
11327,,,176,0.022441936656832695,,
11327,,,176,,0.1915290653705597,
11328,,0.001,,,,
11349,,0.001,,,,
11349,0.27512824535369873,,177,,,
11391,,,177,0.017978982999920845,,
11391,,,177,,0.18588140606880188,
11392,,0.001,,,,
11399,,0.001,,,,
11399,0.2415611743927002,,178,,,
11449,,0.001,,,,
11449,0.26746299862861633,,178,,,
11455,,,178,0.018191523849964142,,
11455,,,178,,0.19161465764045715,
11456,,0.001,,,,
11499,,0.001,,,,
11499,0.30052897334098816,,179,,,
11519,,,179,0.016625678166747093,,
11519,,,179,,0.18434500694274902,
11520,,0.001,,,,
11549,,0.001,,,,
11549,0.20835885405540466,,180,,,
11583,,,180,0.02042858675122261,,
11583,,,180,,0.18662209808826447,
11584,,0.001,,,,
11599,,0.001,,,,
11599,0.26347559690475464,,181,,,
11647,,,181,0.018229274079203606,,
11647,,,181,,0.1836877316236496,
11648,,0.001,,,,
11649,,0.001,,,,
11649,0.1923651099205017,,182,,,
11699,,0.001,,,,
11699,0.13456940650939941,,182,,,
11711,,,182,0.01852448284626007,,
11711,,,182,,0.18479721248149872,
11712,,0.001,,,,
11749,,0.001,,,,
11749,0.149862140417099,,183,,,
11775,,,183,0.017619449645280838,,
11775,,,183,,0.18914057314395905,
11776,,0.001,,,,
11799,,0.001,,,,
11799,0.2084960639476776,,184,,,
11839,,,184,0.01806248165667057,,
11839,,,184,,0.18474601209163666,
11840,,0.001,,,,
11849,,0.001,,,,
11849,0.14137662947177887,,185,,,
11899,,0.001,,,,
11899,0.2396617829799652,,185,,,
11903,,,185,0.02752837724983692,,
11903,,,185,,0.18695123493671417,
11904,,0.001,,,,
11949,,0.001,,,,
11949,0.18060223758220673,,186,,,
11967,,,186,0.028656313195824623,,
11967,,,186,,0.19668176770210266,
11968,,0.001,,,,
11999,,0.001,,,,
11999,0.15722759068012238,,187,,,
12031,,,187,0.017276447266340256,,
12031,,,187,,0.18792468309402466,
12032,,0.001,,,,
12049,,0.001,,,,
12049,0.1904960721731186,,188,,,
12095,,,188,0.020590348169207573,,
12095,,,188,,0.18693143129348755,
12096,,0.001,,,,
12099,,0.001,,,,
12099,0.08086877316236496,,189,,,
12149,,0.001,,,,
12149,0.24972829222679138,,189,,,
12159,,,189,0.020712319761514664,,
12159,,,189,,0.18602488934993744,
12160,,0.001,,,,
12199,,0.001,,,,
12199,0.16525724530220032,,190,,,
12223,,,190,0.016531335189938545,,
12223,,,190,,0.18487012386322021,
12224,,0.001,,,,
12249,,0.001,,,,
12249,0.1988982856273651,,191,,,
12287,,,191,0.019692987203598022,,
12287,,,191,,0.18536141514778137,
12288,,0.001,,,,
12299,,0.001,,,,
12299,0.21346281468868256,,192,,,
12349,,0.001,,,,
12349,0.12932081520557404,,192,,,
12351,,,192,0.0180861484259367,,
12351,,,192,,0.18835939466953278,
12352,,0.001,,,,
12399,,0.001,,,,
12399,0.1875133067369461,,193,,,
12415,,,193,0.017752673476934433,,
12415,,,193,,0.18173673748970032,
12416,,0.001,,,,
12449,,0.001,,,,
12449,0.1792687028646469,,194,,,
12479,,,194,0.01896323263645172,,
12479,,,194,,0.18789905309677124,
12480,,0.001,,,,
12499,,0.001,,,,
12499,0.21208195388317108,,195,,,
12543,,,195,0.019012007862329483,,
12543,,,195,,0.1849263608455658,
12544,,0.001,,,,
12549,,0.001,,,,
12549,0.2604690194129944,,196,,,
12599,,0.001,,,,
12599,0.15274599194526672,,196,,,
12607,,,196,0.0182153582572937,,
12607,,,196,,0.18334652483463287,
12608,,0.001,,,,
12649,,0.001,,,,
12649,0.14958980679512024,,197,,,
12671,,,197,0.020124346017837524,,
12671,,,197,,0.18271410465240479,
12672,,0.001,,,,
12699,,0.001,,,,
12699,0.12897221744060516,,198,,,
12735,,,198,0.019634053111076355,,
12735,,,198,,0.18623700737953186,
12736,,0.001,,,,
12749,,0.001,,,,
12749,0.298447847366333,,199,,,
12799,,0.001,,,,
12799,0.129845529794693,,199,,,
12799,,,199,0.017640553414821625,,
12799,,,199,,0.18465568125247955,
12800,,0.001,,,,
12849,,0.001,,,,
12849,0.16883257031440735,,200,,,
12863,,,200,0.01901058666408062,,
12863,,,200,,0.18469767272472382,
12864,,0.001,,,,
12899,,0.001,,,,
12899,0.09644713997840881,,201,,,
12927,,,201,0.02318537048995495,,
12927,,,201,,0.18712346255779266,
12928,,0.001,,,,
12949,,0.001,,,,
12949,0.16098910570144653,,202,,,
12991,,,202,0.02045302651822567,,
12991,,,202,,0.18623290956020355,
12992,,0.001,,,,
12999,,0.001,,,,
12999,0.17768077552318573,,203,,,
13049,,0.001,,,,
13049,0.12035834789276123,,203,,,
13055,,,203,0.016265306621789932,,
13055,,,203,,0.18374168872833252,
13056,,0.001,,,,
13099,,0.001,,,,
13099,0.17072148621082306,,204,,,
13119,,,204,0.016751082614064217,,
13119,,,204,,0.1838218867778778,
13120,,0.001,,,,
13149,,0.001,,,,
13149,0.14936672151088715,,205,,,
13183,,,205,0.016964411363005638,,
13183,,,205,,0.18339914083480835,
13184,,0.001,,,,
13199,,0.001,,,,
13199,0.15612006187438965,,206,,,
13247,,,206,0.02030918560922146,,
13247,,,206,,0.18122676014900208,
13248,,0.001,,,,
13249,,0.001,,,,
13249,0.15196743607521057,,207,,,
13299,,0.001,,,,
13299,0.08343401551246643,,207,,,
13311,,,207,0.022682959213852882,,
13311,,,207,,0.18647640943527222,
13312,,0.001,,,,
13349,,0.001,,,,
13349,0.18527229130268097,,208,,,
13375,,,208,0.017423728480935097,,
13375,,,208,,0.18545375764369965,
13376,,0.001,,,,
13399,,0.001,,,,
13399,0.2384667694568634,,209,,,
13439,,,209,0.02233695797622204,,
13439,,,209,,0.18556715548038483,
13440,,0.001,,,,
13449,,0.001,,,,
13449,0.20134373009204865,,210,,,
13499,,0.001,,,,
13499,0.21968188881874084,,210,,,
13503,,,210,0.02081957459449768,,
13503,,,210,,0.18763583898544312,
13504,,0.001,,,,
13549,,0.001,,,,
13549,0.27888262271881104,,211,,,
13567,,,211,0.020786123350262642,,
13567,,,211,,0.1838366836309433,
13568,,0.001,,,,
13599,,0.001,,,,
13599,0.18893732130527496,,212,,,
13631,,,212,0.01888451538980007,,
13631,,,212,,0.18249638378620148,
13632,,0.001,,,,
13649,,0.001,,,,
13649,0.17009802162647247,,213,,,
13695,,,213,0.017906760796904564,,
13695,,,213,,0.18405412137508392,
13696,,0.001,,,,
13699,,0.001,,,,
13699,0.20958292484283447,,214,,,
13749,,0.001,,,,
13749,0.27980178594589233,,214,,,
13759,,,214,0.019170349463820457,,
13759,,,214,,0.18092362582683563,
13760,,0.001,,,,
13799,,0.001,,,,
13799,0.17276528477668762,,215,,,
13823,,,215,0.022046498954296112,,
13823,,,215,,0.18255528807640076,
13824,,0.001,,,,
13849,,0.001,,,,
13849,0.15602920949459076,,216,,,
13887,,,216,0.018630463629961014,,
13887,,,216,,0.18377214670181274,
13888,,0.001,,,,
13899,,0.001,,,,
13899,0.29174551367759705,,217,,,
13949,,0.001,,,,
13949,0.19105906784534454,,217,,,
13951,,,217,0.01781112514436245,,
13951,,,217,,0.18448565900325775,
13952,,0.001,,,,
13999,,0.001,,,,
13999,0.19673660397529602,,218,,,
14015,,,218,0.018473749980330467,,
14015,,,218,,0.18110957741737366,
14016,,0.001,,,,
14049,,0.001,,,,
14049,0.21186389029026031,,219,,,
14079,,,219,0.01702546514570713,,
14079,,,219,,0.1838347464799881,
14080,,0.001,,,,
14099,,0.001,,,,
14099,0.15701395273208618,,220,,,
14143,,,220,0.016957039013504982,,
14143,,,220,,0.18312235176563263,
14144,,0.001,,,,
14149,,0.001,,,,
14149,0.14885012805461884,,221,,,
14199,,0.001,,,,
14199,0.21292054653167725,,221,,,
14207,,,221,0.02212567999958992,,
14207,,,221,,0.18629303574562073,
14208,,0.001,,,,
14249,,0.001,,,,
14249,0.1786898821592331,,222,,,
14271,,,222,0.020910300314426422,,
14271,,,222,,0.1828712373971939,
14272,,0.001,,,,
14299,,0.001,,,,
14299,0.18871311843395233,,223,,,
14335,,,223,0.021722933277487755,,
14335,,,223,,0.1846984177827835,
14336,,0.001,,,,
14349,,0.001,,,,
14349,0.24289725720882416,,224,,,
14399,,0.001,,,,
14399,0.10030119866132736,,224,,,
14399,,,224,0.01760362833738327,,
14399,,,224,,0.1863306611776352,
14400,,0.001,,,,
14449,,0.001,,,,
14449,0.2734591066837311,,225,,,
14463,,,225,0.01884804666042328,,
14463,,,225,,0.1813373565673828,
14464,,0.001,,,,
14499,,0.001,,,,
14499,0.22710323333740234,,226,,,
14527,,,226,0.01882828027009964,,
14527,,,226,,0.18592196702957153,
14528,,0.001,,,,
14549,,0.001,,,,
14549,0.1714402288198471,,227,,,
14591,,,227,0.018704552203416824,,
14591,,,227,,0.18320360779762268,
14592,,0.001,,,,
14599,,0.001,,,,
14599,0.3013853132724762,,228,,,
14649,,0.001,,,,
14649,0.2327546328306198,,228,,,
14655,,,228,0.017505202442407608,,
14655,,,228,,0.18233409523963928,
14656,,0.001,,,,
14699,,0.001,,,,
14699,0.1224934533238411,,229,,,
14719,,,229,0.017491426318883896,,
14719,,,229,,0.17882834374904633,
14720,,0.001,,,,
14749,,0.001,,,,
14749,0.2594718337059021,,230,,,
14783,,,230,0.02451397478580475,,
14783,,,230,,0.18166494369506836,
14784,,0.001,,,,
14799,,0.001,,,,
14799,0.2239101380109787,,231,,,
14847,,,231,0.018145233392715454,,
14847,,,231,,0.1857277899980545,
14848,,0.001,,,,
14849,,0.001,,,,
14849,0.17022259533405304,,232,,,
14899,,0.001,,,,
14899,0.19879569113254547,,232,,,
14911,,,232,0.016838107258081436,,
14911,,,232,,0.18275903165340424,
14912,,0.001,,,,
14949,,0.001,,,,
14949,0.24743551015853882,,233,,,
14975,,,233,0.020866261795163155,,
14975,,,233,,0.1840852051973343,
14976,,0.001,,,,
14999,,0.001,,,,
14999,0.19322049617767334,,234,,,
15039,,,234,0.017424633726477623,,
15039,,,234,,0.18214184045791626,
15040,,0.001,,,,
15049,,0.001,,,,
15049,0.18983711302280426,,235,,,
15099,,0.001,,,,
15099,0.12250229716300964,,235,,,
15103,,,235,0.017743289470672607,,
15103,,,235,,0.18279634416103363,
15104,,0.001,,,,
15149,,0.001,,,,
15149,0.21218310296535492,,236,,,
15167,,,236,0.02275373414158821,,
15167,,,236,,0.18195846676826477,
15168,,0.001,,,,
15199,,0.001,,,,
15199,0.1285281628370285,,237,,,
15231,,,237,0.019243350252509117,,
15231,,,237,,0.18230333924293518,
15232,,0.001,,,,
15249,,0.001,,,,
15249,0.29903870820999146,,238,,,
15295,,,238,0.016971459612250328,,
15295,,,238,,0.18156054615974426,
15296,,0.001,,,,
15299,,0.001,,,,
15299,0.2755895256996155,,239,,,
15349,,0.001,,,,
15349,0.12196433544158936,,239,,,
15359,,,239,0.018236950039863586,,
15359,,,239,,0.1810508370399475,
15360,,0.001,,,,
15399,,0.001,,,,
15399,0.25825273990631104,,240,,,
15423,,,240,0.020059974864125252,,
15423,,,240,,0.18169449269771576,
15424,,0.001,,,,
15449,,0.001,,,,
15449,0.1420799046754837,,241,,,
15487,,,241,0.018405186012387276,,
15487,,,241,,0.18067334592342377,
15488,,0.001,,,,
15499,,0.001,,,,
15499,0.18900202214717865,,242,,,
15549,,0.001,,,,
15549,0.10917995125055313,,242,,,
15551,,,242,0.01806301437318325,,
15551,,,242,,0.1804434061050415,
15552,,0.001,,,,
15599,,0.001,,,,
15599,0.178540900349617,,243,,,
15615,,,243,0.018697308376431465,,
15615,,,243,,0.18270409107208252,
15616,,0.001,,,,
15649,,0.001,,,,
15649,0.1767461597919464,,244,,,
15679,,,244,0.02518485113978386,,
15679,,,244,,0.1843094676733017,
15680,,0.001,,,,
15699,,0.001,,,,
15699,0.10060369968414307,,245,,,
15743,,,245,0.027077442035079002,,
15743,,,245,,0.20085564255714417,
15744,,0.001,,,,
15749,,0.001,,,,
15749,0.15796145796775818,,246,,,
15799,,0.001,,,,
15799,0.20442290604114532,,246,,,
15807,,,246,0.018807055428624153,,
15807,,,246,,0.1815449446439743,
15808,,0.001,,,,
15849,,0.001,,,,
15849,0.14235785603523254,,247,,,
15871,,,247,0.020504582673311234,,
15871,,,247,,0.18209481239318848,
15872,,0.001,,,,
15899,,0.001,,,,
15899,0.14686281979084015,,248,,,
15935,,,248,0.019948359578847885,,
15935,,,248,,0.1938471794128418,
15936,,0.001,,,,
15949,,0.001,,,,
15949,0.20563633739948273,,249,,,
15999,,0.001,,,,
15999,0.10834494233131409,,249,,,
15999,,,249,0.017972078174352646,,
15999,,,249,,0.18033194541931152,
16000,,0.001,,,,
16049,,0.001,,,,
16049,0.1265803873538971,,250,,,
16063,,,250,0.018332500010728836,,
16063,,,250,,0.18132488429546356,
16064,,0.001,,,,
16099,,0.001,,,,
16099,0.24528853595256805,,251,,,
16127,,,251,0.019641343504190445,,
16127,,,251,,0.18289083242416382,
16128,,0.001,,,,
16149,,0.001,,,,
16149,0.15907038748264313,,252,,,
16191,,,252,0.01709468476474285,,
16191,,,252,,0.18051934242248535,
16192,,0.001,,,,
16199,,0.001,,,,
16199,0.23496082425117493,,253,,,
16249,,0.001,,,,
16249,0.22376392781734467,,253,,,
16255,,,253,0.016980500891804695,,
16255,,,253,,0.17887946963310242,
16256,,0.001,,,,
16299,,0.001,,,,
16299,0.09819522500038147,,254,,,
16319,,,254,0.017755957320332527,,
16319,,,254,,0.18198831379413605,
16320,,0.001,,,,
16349,,0.001,,,,
16349,0.19060468673706055,,255,,,
16383,,,255,0.019780104979872704,,
16383,,,255,,0.17881660163402557,
16384,,0.001,,,,
16399,,0.001,,,,
16399,0.14709420502185822,,256,,,
16447,,,256,0.02059253305196762,,
16447,,,256,,0.182905375957489,
16448,,0.001,,,,
16449,,0.001,,,,
16449,0.20253299176692963,,257,,,
16499,,0.001,,,,
16499,0.17167000472545624,,257,,,
16511,,,257,0.01823926717042923,,
16511,,,257,,0.17955967783927917,
16512,,0.001,,,,
16549,,0.001,,,,
16549,0.14485089480876923,,258,,,
16575,,,258,0.017695093527436256,,
16575,,,258,,0.1806083470582962,
16576,,0.001,,,,
16599,,0.001,,,,
16599,0.1766228973865509,,259,,,
16639,,,259,0.018955687060952187,,
16639,,,259,,0.17916619777679443,
16640,,0.001,,,,
16649,,0.001,,,,
16649,0.21762363612651825,,260,,,
16699,,0.001,,,,
16699,0.23311570286750793,,260,,,
16703,,,260,0.018722904846072197,,
16703,,,260,,0.1809886395931244,
16704,,0.001,,,,
16749,,0.001,,,,
16749,0.18457280099391937,,261,,,
16767,,,261,0.018446048721671104,,
16767,,,261,,0.1816510409116745,
16768,,0.001,,,,
16799,,0.001,,,,
16799,0.16777239739894867,,262,,,
16831,,,262,0.018309758976101875,,
16831,,,262,,0.17938324809074402,
16832,,0.001,,,,
16849,,0.001,,,,
16849,0.20756883919239044,,263,,,
16895,,,263,0.017457719892263412,,
16895,,,263,,0.17962174117565155,
16896,,0.001,,,,
16899,,0.001,,,,
16899,0.10105466842651367,,264,,,
16949,,0.001,,,,
16949,0.13187561929225922,,264,,,
16959,,,264,0.017277251929044724,,
16959,,,264,,0.17847132682800293,
16960,,0.001,,,,
16999,,0.001,,,,
16999,0.2558858394622803,,265,,,
17023,,,265,0.022672303020954132,,
17023,,,265,,0.1811634600162506,
17024,,0.001,,,,
17049,,0.001,,,,
17049,0.24162566661834717,,266,,,
17087,,,266,0.01724149100482464,,
17087,,,266,,0.17893478274345398,
17088,,0.001,,,,
17099,,0.001,,,,
17099,0.17635147273540497,,267,,,
17149,,0.001,,,,
17149,0.22573161125183105,,267,,,
17151,,,267,0.018455196171998978,,
17151,,,267,,0.1846056878566742,
17152,,0.001,,,,
17199,,0.001,,,,
17199,0.1850193440914154,,268,,,
17215,,,268,0.016515862196683884,,
17215,,,268,,0.18056580424308777,
17216,,0.001,,,,
17249,,0.001,,,,
17249,0.16082170605659485,,269,,,
17279,,,269,0.018715115264058113,,
17279,,,269,,0.18595756590366364,
17280,,0.001,,,,
17299,,0.001,,,,
17299,0.14681285619735718,,270,,,
17343,,,270,0.019296223297715187,,
17343,,,270,,0.17848196625709534,
17344,,0.001,,,,
17349,,0.001,,,,
17349,0.2442135512828827,,271,,,
17399,,0.001,,,,
17399,0.2052362561225891,,271,,,
17407,,,271,0.01806539297103882,,
17407,,,271,,0.18082137405872345,
17408,,0.001,,,,
17449,,0.001,,,,
17449,0.2888103723526001,,272,,,
17471,,,272,0.01812065578997135,,
17471,,,272,,0.17928142845630646,
17472,,0.001,,,,
17499,,0.001,,,,
17499,0.13952547311782837,,273,,,
17535,,,273,0.022642547264695168,,
17535,,,273,,0.17931854724884033,
17536,,0.001,,,,
17549,,0.001,,,,
17549,0.1241719126701355,,274,,,
17599,,0.001,,,,
17599,0.10283184051513672,,274,,,
17599,,,274,0.017454829066991806,,
17599,,,274,,0.1772247850894928,
17600,,0.001,,,,
17649,,0.001,,,,
17649,0.15848763287067413,,275,,,
17663,,,275,0.018446331843733788,,
17663,,,275,,0.18436914682388306,
17664,,0.001,,,,
17699,,0.001,,,,
17699,0.1916029304265976,,276,,,
17727,,,276,0.021613338962197304,,
17727,,,276,,0.17936068773269653,
17728,,0.001,,,,
17749,,0.001,,,,
17749,0.22323305904865265,,277,,,
17791,,,277,0.017867574468255043,,
17791,,,277,,0.18072126805782318,
17792,,0.001,,,,
17799,,0.001,,,,
17799,0.21934759616851807,,278,,,
17849,,0.001,,,,
17849,0.1774953007698059,,278,,,
17855,,,278,0.018254784867167473,,
17855,,,278,,0.1772117167711258,
17856,,0.001,,,,
17899,,0.001,,,,
17899,0.1530073583126068,,279,,,
17919,,,279,0.01718204654753208,,
17919,,,279,,0.17669010162353516,
17920,,0.001,,,,
17949,,0.001,,,,
17949,0.19298911094665527,,280,,,
17983,,,280,0.020550016313791275,,
17983,,,280,,0.18027153611183167,
17984,,0.001,,,,
17999,,0.001,,,,
17999,0.22432169318199158,,281,,,
18047,,,281,0.019214607775211334,,
18047,,,281,,0.1779966652393341,
18048,,0.001,,,,
18049,,0.001,,,,
18049,0.11139769107103348,,282,,,
18099,,0.001,,,,
18099,0.24114038050174713,,282,,,
18111,,,282,0.02021593227982521,,
18111,,,282,,0.17935404181480408,
18112,,0.001,,,,
18149,,0.001,,,,
18149,0.20462097227573395,,283,,,
18175,,,283,0.02135581336915493,,
18175,,,283,,0.17641107738018036,
18176,,0.001,,,,
18199,,0.001,,,,
18199,0.3104718327522278,,284,,,
18239,,,284,0.017947375774383545,,
18239,,,284,,0.17714615166187286,
18240,,0.001,,,,
18249,,0.001,,,,
18249,0.08343505859375,,285,,,
18299,,0.001,,,,
18299,0.17557965219020844,,285,,,
18303,,,285,0.02175043895840645,,
18303,,,285,,0.1776304990053177,
18304,,0.001,,,,
18349,,0.001,,,,
18349,0.14359310269355774,,286,,,
18367,,,286,0.0208077784627676,,
18367,,,286,,0.18139514327049255,
18368,,0.001,,,,
18399,,0.001,,,,
18399,0.15957239270210266,,287,,,
18431,,,287,0.02178034372627735,,
18431,,,287,,0.1752701699733734,
18432,,0.001,,,,
18449,,0.001,,,,
18449,0.23666979372501373,,288,,,
18495,,,288,0.017142143100500107,,
18495,,,288,,0.17940688133239746,
18496,,0.001,,,,
18499,,0.001,,,,
18499,0.2523450255393982,,289,,,
18549,,0.001,,,,
18549,0.16876910626888275,,289,,,
18559,,,289,0.023996610194444656,,
18559,,,289,,0.18291090428829193,
18560,,0.001,,,,
18599,,0.001,,,,
18599,0.22646528482437134,,290,,,
18623,,,290,0.01790599711239338,,
18623,,,290,,0.1801830679178238,
18624,,0.001,,,,
18649,,0.001,,,,
18649,0.14981436729431152,,291,,,
18687,,,291,0.01810685731470585,,
18687,,,291,,0.17734616994857788,
18688,,0.001,,,,
18699,,0.001,,,,
18699,0.1744699776172638,,292,,,
18749,,0.001,,,,
18749,0.1485668420791626,,292,,,
18751,,,292,0.02113410457968712,,
18751,,,292,,0.1783284693956375,
18752,,0.001,,,,
18799,,0.001,,,,
18799,0.196217879652977,,293,,,
18815,,,293,0.016687771305441856,,
18815,,,293,,0.17676208913326263,
18816,,0.001,,,,
18849,,0.001,,,,
18849,0.12435311079025269,,294,,,
18879,,,294,0.01904350332915783,,
18879,,,294,,0.1785036027431488,
18880,,0.001,,,,
18899,,0.001,,,,
18899,0.16886457800865173,,295,,,
18943,,,295,0.01972723752260208,,
18943,,,295,,0.17755170166492462,
18944,,0.001,,,,
18949,,0.001,,,,
18949,0.11095157265663147,,296,,,
18999,,0.001,,,,
18999,0.24580445885658264,,296,,,
19007,,,296,0.017895204946398735,,
19007,,,296,,0.17312763631343842,
19008,,0.001,,,,
19049,,0.001,,,,
19049,0.22575697302818298,,297,,,
19071,,,297,0.019601576030254364,,
19071,,,297,,0.17917074263095856,
19072,,0.001,,,,
19099,,0.001,,,,
19099,0.14258308708667755,,298,,,
19135,,,298,0.017265141010284424,,
19135,,,298,,0.17716532945632935,
19136,,0.001,,,,
19149,,0.001,,,,
19149,0.23725976049900055,,299,,,
19199,,0.001,,,,
19199,0.09530120342969894,,299,,,
19199,,,299,0.018134495243430138,,
19199,,,299,,0.17617514729499817,
19200,,0.001,,,,
19249,,0.001,,,,
19249,0.08098968863487244,,300,,,
19263,,,300,0.018108509480953217,,
19263,,,300,,0.17680048942565918,
19264,,0.001,,,,
19299,,0.001,,,,
19299,0.2441951036453247,,301,,,
19327,,,301,0.01683272048830986,,
19327,,,301,,0.17690132558345795,
19328,,0.001,,,,
19349,,0.001,,,,
19349,0.1735565960407257,,302,,,
19391,,,302,0.019223283976316452,,
19391,,,302,,0.17717981338500977,
19392,,0.001,,,,
19399,,0.001,,,,
19399,0.101586252450943,,303,,,
19449,,0.001,,,,
19449,0.21642735600471497,,303,,,
19455,,,303,0.018110496923327446,,
19455,,,303,,0.17784938216209412,
19456,,0.001,,,,
19499,,0.001,,,,
19499,0.17793527245521545,,304,,,
19519,,,304,0.017295552417635918,,
19519,,,304,,0.17716668546199799,
19520,,0.001,,,,
19549,,0.001,,,,
19549,0.16784188151359558,,305,,,
19583,,,305,0.018627915531396866,,
19583,,,305,,0.17773428559303284,
19584,,0.001,,,,
19599,,0.001,,,,
19599,0.15954722464084625,,306,,,
19647,,,306,0.017409149557352066,,
19647,,,306,,0.17982900142669678,
19648,,0.001,,,,
19649,,0.001,,,,
19649,0.099437415599823,,307,,,
19699,,0.001,,,,
19699,0.2644531726837158,,307,,,
19711,,,307,0.018422745168209076,,
19711,,,307,,0.17943017184734344,
19712,,0.001,,,,
19749,,0.001,,,,
19749,0.17570199072360992,,308,,,
19775,,,308,0.021012768149375916,,
19775,,,308,,0.1788097620010376,
19776,,0.001,,,,
19799,,0.001,,,,
19799,0.18692496418952942,,309,,,
19839,,,309,0.01724773459136486,,
19839,,,309,,0.17436251044273376,
19840,,0.001,,,,
19849,,0.001,,,,
19849,0.05521105229854584,,310,,,
19899,,0.001,,,,
19899,0.1818113625049591,,310,,,
19903,,,310,0.02009359560906887,,
19903,,,310,,0.1756601631641388,
19904,,0.001,,,,
19949,,0.001,,,,
19949,0.23157531023025513,,311,,,
19967,,,311,0.01747805066406727,,
19967,,,311,,0.17506548762321472,
19968,,0.001,,,,
19999,,0.001,,,,
19999,0.14936096966266632,,312,,,
20031,,,312,0.019866954535245895,,
20031,,,312,,0.17953306436538696,
20032,,0.001,,,,
20049,,0.001,,,,
20049,0.2005310356616974,,313,,,
20095,,,313,0.019589774310588837,,
20095,,,313,,0.17931444942951202,
20096,,0.001,,,,
20099,,0.001,,,,
20099,0.14275401830673218,,314,,,
20149,,0.001,,,,
20149,0.1305779069662094,,314,,,
20159,,,314,0.017305409535765648,,
20159,,,314,,0.1767503321170807,
20160,,0.001,,,,
20199,,0.001,,,,
20199,0.19749599695205688,,315,,,
20223,,,315,0.023581070825457573,,
20223,,,315,,0.1815841794013977,
20224,,0.001,,,,
20249,,0.001,,,,
20249,0.16833557188510895,,316,,,
20287,,,316,0.01894185319542885,,
20287,,,316,,0.18235762417316437,
20288,,0.001,,,,
20299,,0.001,,,,
20299,0.1754855364561081,,317,,,
20349,,0.001,,,,
20349,0.14069925248622894,,317,,,
20351,,,317,0.017690159380435944,,
20351,,,317,,0.17955338954925537,
20352,,0.001,,,,
20399,,0.001,,,,
20399,0.14145904779434204,,318,,,
20415,,,318,0.018268339335918427,,
20415,,,318,,0.1804475635290146,
20416,,0.001,,,,
20449,,0.001,,,,
20449,0.18567737936973572,,319,,,
20479,,,319,0.016486527398228645,,
20479,,,319,,0.17575526237487793,
20480,,0.001,,,,
20499,,0.001,,,,
20499,0.2249259203672409,,320,,,
20543,,,320,0.017742449417710304,,
20543,,,320,,0.17642313241958618,
20544,,0.001,,,,
20549,,0.001,,,,
20549,0.1346326619386673,,321,,,
20599,,0.001,,,,
20599,0.10324817895889282,,321,,,
20607,,,321,0.01812172681093216,,
20607,,,321,,0.173365980386734,
20608,,0.001,,,,
20649,,0.001,,,,
20649,0.1685163974761963,,322,,,
20671,,,322,0.01910564862191677,,
20671,,,322,,0.17779649794101715,
20672,,0.001,,,,
20699,,0.001,,,,
20699,0.2053704857826233,,323,,,
20735,,,323,0.020128387957811356,,
20735,,,323,,0.1785803735256195,
20736,,0.001,,,,
